cohort,model,structure,axis,offset,n_families,n_rows,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
monthly_test_128,affine_coupon_delta,STEP no-KI,base,0,42,42,18.60272268484087,22.287280411092173,0.9979238969871612,,,,,,,0,
monthly_test_128,affine_coupon_delta,STEP no-KI,nobs_early,1,42,42,92.66837512399468,106.35800495899392,0.9394094384454713,99.83775892146193,113.45277052295918,-93.71785019826063,0.0,0.0,0.023809523809523808,42,0.8333333333333334
monthly_test_128,affine_coupon_delta,STEP no-KI,nobs_late,1,42,42,468.5264907983054,488.4957355116303,-0.012134527150588381,476.2827362323693,495.9277045481246,-476.2827362323693,0.0,0.0,0.0,42,0.0
monthly_test_128,affine_coupon_delta,STEP no-KI,nobs_middle,1,42,42,401.833147650213,422.0325168723151,0.23922656592937186,409.5893930842771,429.1954089873106,-409.5893930842771,0.0,0.0,0.0,42,0.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,-12,42,42,583.2349562018779,601.0945394330702,-1.3288978375307372,575.4787107678136,592.6901284370317,575.4787107678136,0.0,0.0,0.0,42,1.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,-6,42,42,244.2904312305675,251.67149740461235,0.6821306188976877,236.53418579650324,243.36864151326458,236.53418579650324,0.0,0.0,0.0,42,1.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,-3,42,42,35.0865214814546,42.04709188659079,0.9918689355232454,30.866702692011305,38.189351334367096,-4.343806780659597,0.023809523809523808,0.07142857142857142,0.21428571428571427,40,0.925
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,-1,42,42,54.571147575035084,62.19994172096407,0.9831106249443048,45.632315866173656,51.763213294613216,45.632315866173656,0.0,0.023809523809523808,0.07142857142857142,30,0.23333333333333334
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,1,42,42,19.78602390988657,24.493260477275836,0.9975468516730118,19.202794834080617,23.44728518507808,-19.108094662384996,0.023809523809523808,0.07142857142857142,0.23809523809523808,41,1.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,3,42,42,58.81160615287291,69.12707759133173,0.9812879916033757,65.38132631090147,74.5592057281577,-65.21247940542173,0.0,0.023809523809523808,0.047619047619047616,42,1.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,6,42,42,114.86385898609697,133.60204975114146,0.9356663718420539,121.00681614548327,140.29026621111868,-119.76521679962727,0.0,0.0,0.0,42,1.0
monthly_test_128,affine_coupon_delta,STEP no-KI,tenor_months,12,42,42,152.33336063624307,191.9679614308745,0.8834753664339917,156.93912068282629,198.02244291810067,-146.43801249496178,0.023809523809523808,0.047619047619047616,0.047619047619047616,42,1.0
monthly_test_128,augmented_delta,LIZARD no-KI,base,0,43,43,275.3329326850515,314.2254461191507,0.5847689610875126,,,,,,,0,
monthly_test_128,augmented_delta,LIZARD no-KI,nobs_early,1,43,43,125.2210395748035,147.36741884778704,0.8567728227669751,205.82354001619007,273.9893661927586,-158.2032829767244,0.0,0.0,0.0,43,0.32558139534883723
monthly_test_128,augmented_delta,LIZARD no-KI,nobs_late,1,43,43,207.19671543900193,240.0764067514204,0.7533273406944037,443.1547225325368,451.4445120406829,-443.1547225325368,0.0,0.0,0.0,40,0.1
