item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl
KR6KS00017P0,737965,STEP,1,0.8302700000000001,0.9910192,1.0152789,3
KR6KS00017R6,737965,STEP,1,0.820976,0.9756335,1.0064453,3
KR6KS00017X4,737965,LIZARD,1,0.7002430000000001,0.80942285,0.8161187,1
KR6HH0000BE8,737965,STEP,0,0.8679929435483871,0.9677614,1.002546,3
KR6KS00017V8,737965,STEP,1,0.796045,0.9596955,0.97439116,2
KR6KS00016E6,737965,LIZARD,1,0.8518932527693857,0.99451864,1.0108826,3
KR6MZ0000S22,737965,LIZARD,1,0.9122084592145014,0.9856409,1.0037762,3
KR6DS00008A0,737965,STEP,1,0.8716878147029204,0.9848818,1.0091839,3
KR6HH0000BS8,737965,STEP,0,0.8774379999999999,0.9701564,1.0109361,3
KR6SH0001KH7,737965,STEP,1,0.9088851963746224,0.9949983,1.0146858,3
KR6MZ0000S48,737965,STEP,1,0.943640483383686,0.9850018,1.0089927,3
KR6HH0000BT6,737965,STEP,0,0.888352,0.97514284,1.0087907,3
KR6HN00012R7,737965,STEP,1,0.8436233635448137,0.99374044,1.014178,3
KR6MZ0000S97,737966,STEP,0,0.8830332326283988,0.9602079,1.0088248,3
KR6KW0000C58,737966,STEP,1,0.805852,0.9804702,1.03623,3
KR6HH0000B61,737966,STEP,0,0.8782545454545454,0.9760994,1.0069546,3
KR6KB0001R14,737966,STEP,0,0.8146535353535354,0.9706047,1.0150702,3
KR6MZ0000SB0,737966,STEP,1,0.9014179254783484,1.0001364,1.017733,3
KR6MZ0000S89,737966,STEP,1,0.9385981873111784,0.98496324,1.0204877,3
KR6KB0001R22,737966,STEP,0,0.8617351460221552,0.984805,1.0094706,3
KR6SH0001MX0,737966,STEP,0,0.888224,0.9466571,0.97165424,2
KR6SH0001MW2,737966,STEP,0,0.887733,0.94147146,0.9587518,2
KR6KW0000C66,737966,STEP,0,0.820326,0.98504025,1.0312085,3
KR6KW0000C33,737966,STEP,1,0.896235,1.0165552,1.0308117,3
KR6SH0001LX2,737966,LIZARD,0,0.87979,0.994057,1.0189562,3
KR6KS0001728,737966,STEP,0,0.8736344410876133,0.9636409,1.0060397,3
KR6SH0001M15,737966,LIZARD,0,0.8795707070707071,0.98151463,1.0096457,3
KR6NH0001477,737966,STEP,0,0.8944249748237663,0.96932536,1.000084,3
KR6MD0001JZ3,737966,STEP,0,0.8321191919191919,0.96884066,1.0103745,3
KR6MD0001JY6,737966,LIZARD,0,0.8337555555555556,0.9770657,1.0093831,3
KR6KS0001702,737966,STEP,0,0.8605417925478349,0.9843482,1.0095559,3
KR6KS0001710,737966,STEP,0,0.8442225579053373,0.9795085,1.0105993,3
KR6SH0001MQ4,737966,LIZARD,0,0.8716440000000001,0.9834295,1.0063666,3
KR6SH0001KK1,737966,LIZARD,1,0.9171611278952668,0.9831565,1.0071995,3
KR6SH0001MR2,737966,LIZARD,0,0.896558,0.99069786,1.0072328,3
KR6SH0001M23,737969,STEP,0,0.8965357502517624,0.98624325,1.0040519,3
KR6ZY0000A77,737969,STEP,0,0.8707006048387097,0.9743817,1.0111954,3
KR6SH0001M49,737969,LIZARD,0,0.8793598790322581,0.9854011,1.0072042,3
KR6MD0001KN7,737969,LIZARD,0,0.8221268882175227,0.9727301,1.0026537,3
KR6MD0001KM9,737969,LIZARD,0,0.8368862034239678,0.9656196,1.005454,3
KR6MD0001LM7,737969,STEP,0,0.77733,0.9506443,0.9676798,2
KR6SH0001M31,737969,STEP,0,0.9027703927492448,0.9831472,1.002127,3
KR6MZ0000SD6,737969,STEP,0,0.8551027190332326,0.97089595,1.0004754,3
KR6MD0001LK1,737969,STEP,1,0.7930050000000001,0.93540686,0.9509598,2
KR6MD0001LJ3,737969,STEP,1,0.82314,0.98690075,1.0141085,3
KR6MD0001LH7,737969,STEP,1,0.856124,0.9974492,1.0171568,3
KR6MD0001LF1,737969,STEP,1,0.809276,0.9613277,0.97415596,2
KR6MZ0000SG9,737969,STEP,0,0.870643504531722,0.97148544,1.0015485,3
KR6MD0001LL9,737969,STEP,0,0.8029470000000001,0.95563364,0.9728525,2
KR6MD0001LG9,737969,STEP,1,0.874705,1.0000176,1.018214,3
KR6MD0001K41,737969,STEP,0,0.8481369587109768,0.9817022,1.0024112,3
KR6MD0001LN5,737969,STEP,1,0.7967069999999999,0.9585615,0.9709345,2
KR6MD0001K09,737969,STEP,0,0.8650936555891238,0.9865706,1.0037123,3
KR6MD0001K17,737969,LIZARD,0,0.8308014112903225,0.96082157,1.003937,3
KR6SS0001NL0,737969,STEP,0,0.914891238670695,0.96577764,1.0045003,3
KR6SS0001NK2,737969,STEP,0,0.9179868951612904,0.9661448,1.0008417,3
KR6MD0001K33,737969,STEP,0,0.8375266868076535,0.9775707,1.0016705,3
KR6NH00014A9,737969,STEP,0,0.9029113796576032,0.9684635,0.9980476,3
KR6MD0001K25,737969,LIZARD,0,0.832873991935484,0.97869045,1.0022706,3
KR6SS0001NS5,737969,STEP,0,0.9294572004028198,0.9703338,0.9992395,3
KR6SS0001NT3,737969,STEP,0,0.914171198388721,0.96460074,1.0034761,3
KR6KS00016Z1,737969,STEP,0,0.8539184290030212,0.98507,1.0071415,3
KR6SS0001NM8,737969,STEP,0,0.925763,0.9937747,1.0179887,3
KR6MZ0000SF1,737969,STEP,0,0.8798368580060424,0.9603067,0.99957997,3
KR6BK0000536,737969,STEP,0,0.9144622356495468,0.9905219,1.0049056,3
KR6MZ0000SE4,737969,STEP,0,0.8716827794561933,0.97134155,0.99795836,3
KR6SS0001NR7,737969,LIZARD,0,0.9125981873111784,0.97285277,1.003047,3
KR6SH0001MH3,737969,STEP,0,0.8835689828801612,0.97469133,0.99860305,3
KR6HN0001444,737969,STEP,0,0.8411208459214501,0.975761,1.0013524,3
KR6KB0001R55,737969,LIZARD,0,0.8145524193548387,0.97413206,1.0058482,3
KR6HN00014G6,737969,STEP,0,0.8220594159113797,0.9740327,1.0032554,3
KR6HN00015P4,737969,LIZARD,0,0.790467,0.9455371,0.9611472,2
KR6YT0000BZ3,737969,STEP,0,0.9702920443101712,0.9918357,1.0073497,3
KR6SH0001MG5,737969,STEP,0,0.8688529707955689,0.97054094,0.99930507,3
KR6ZW0000D19,737969,STEP,0,0.8666299999999999,0.9764544,0.98672354,2
KR6HN00015Q2,737969,LIZARD,0,0.769386,0.8957568,0.9100355,2
KR6HN00015N9,737969,STEP,0,0.8460690000000001,0.98092973,1.0056576,3
KR6HN00014E1,737969,STEP,0,0.8525534274193548,0.9818501,1.0065701,3
KR6HN0001485,737969,STEP,0,0.8178811681772408,0.97449565,1.0064594,3
KR6HN00014F8,737969,STEP,0,0.8158670694864049,0.97627807,1.0076659,3
KR6HN00014C5,737969,LIZARD,0,0.8450846774193548,0.96194077,0.9990943,3
KR6DS00008B8,737969,STEP,0,0.8353675730110777,0.9677006,1.0042542,3
KR6ZW0000D01,737969,STEP,1,0.796323,0.96710557,1.0051045,3
KR6KB0001R30,737969,LIZARD,0,0.8291209677419354,0.9821387,1.0101202,3
KR6KB0001R48,737969,LIZARD,0,0.845445564516129,0.9837952,1.007083,3
KR6ZY0000A69,737969,STEP,0,0.8716532258064515,0.9777442,1.0094268,3
KR6HH0000BF5,737969,STEP,0,0.9218187311178248,0.9835038,1.0063003,3
KR6HH0000BG3,737969,STEP,0,0.8895458207452166,0.9787833,1.005257,3
KR6HH0000BH1,737969,STEP,0,0.9009305135951662,0.9809426,1.0019174,3
KR6HH0000BJ7,737970,STEP,0,0.90695166163142,0.9855455,1.0074421,3
KR6MZ0000SN5,737970,STEP,1,0.9050956696878149,0.9917611,1.0165267,3
KR6HN00014J0,737970,STEP,1,0.8453726082578046,0.99497634,1.0219617,3
KR6MZ0000SP0,737970,LIZARD,1,0.9237603222557906,0.97351646,1.0058802,3
KR6MZ0000SJ3,737970,LIZARD,0,0.8564954682779456,0.9719307,1.0098807,3
KR6YT0000BY6,737970,STEP,1,0.9724068479355488,0.993755,1.014072,3
KR6NH0001451,737970,STEP,1,0.9079295065458208,0.9971313,1.0118153,3
KR6NH0001469,737970,STEP,0,0.8920151515151515,0.98494613,1.0075529,3
KR6DS00008F9,737970,STEP,0,0.8334229607250755,0.97329813,1.0142666,3
KR6DS00008G7,737970,STEP,1,0.8585830815709969,0.9902006,1.0160321,3
KR6SS0001LF6,737970,STEP,0,0.873006,0.96161324,0.98579854,2
KR6SS0001LM2,737970,STEP,1,0.902919,0.9986581,1.0262558,3
KR6SS0001LJ8,737970,STEP,1,0.8813479999999999,0.96998864,1.0235686,3
KR6SS0001LK6,737970,STEP,0,0.900876,0.94997686,1.0084392,3
KR6SS0001LH2,737970,STEP,1,0.912778,0.98709637,1.0162623,3
KR6SS0001LG4,737970,STEP,1,0.8990540000000001,0.9974077,1.0365592,3
KR6KS0001751,737970,STEP,1,0.8771812688821752,0.9954432,1.0118644,3
KR6KB0001S47,737970,STEP,1,0.8457472306143001,0.99394953,1.0220195,3
KR6KS0001744,737970,STEP,1,0.8835689828801612,0.98579913,1.0134996,3
KR6KS0001736,737970,STEP,1,0.871766364551863,0.9969693,1.0139363,3
KR6MD0001JW0,737970,STEP,0,0.8697903225806451,0.98347825,1.0059613,3
KR6MD0001K82,737970,STEP,1,0.8755297079556899,0.9957503,1.0119368,3
KR6NH00014C5,737970,STEP,0,0.8593937562940585,0.97240037,1.0144675,3
KR6HN0001451,737970,LIZARD,0,0.8320382678751258,0.9809561,1.0141863,3
KR6HN0001469,737970,LIZARD,0,0.8207321248741188,0.97394335,1.0165589,3
KR6MZ0000QA6,737970,STEP,0,0.8825242424242424,0.9748674,1.0075394,3
KR6MZ0000Q99,737970,LIZARD,0,0.8858939393939395,0.98460835,1.0106587,3
KR6HN0001477,737970,STEP,0,0.8292245720040282,0.9837434,1.0166178,3
KR6MZ0000SH7,737970,LIZARD,0,0.8610352467270896,0.97795653,1.0129484,3
KR6SS0001NW7,737970,STEP,0,0.9304788306451612,0.9800977,1.0096077,3
KR6SS0001NV9,737970,STEP,0,0.9308242424242424,0.97759116,1.007723,3
KR6KB0001S62,737970,STEP,1,0.8573413897280966,0.99181324,1.0207845,3
KR6SH0001M80,737970,STEP,0,0.8765181818181819,0.9809895,1.0087558,3
KR6HN0001436,737970,STEP,0,0.8394702920443102,0.975381,1.0114093,3
KR6MD0001M64,737971,STEP,0,0.803473,0.95713574,0.967955,2
KR6KS00018C6,737971,STEP,1,0.8217399999999999,0.9845117,1.0107242,3
KR6MD0001KA4,737971,STEP,1,0.8497744209466264,0.98866963,1.0123862,3
KR6MD0001KB2,737971,STEP,1,0.845453,1.0003474,1.0210254,3
KR6KS00018D4,737971,STEP,0,0.819967,0.9671387,0.99439806,3
KR6KS00018G7,737971,LIZARD,1,0.7052430000000001,0.817124,0.813176,1
KR6MD0001M72,737971,STEP,0,0.782095,0.955682,0.96470535,2
KR6HH0000C78,737971,STEP,0,0.885023,0.9740951,1.0085051,3
20210614000073_26306,737971,STEP,1,0.9016042084168336,0.99183285,1.0215229,3
KR6SH0001MD2,737971,STEP,1,0.90627693856999,0.99142843,1.0104856,3
KR6MZ0000SV8,737971,LIZARD,0,0.8675236656596174,0.9824857,1.0013496,3
KR6ZY0000A85,737971,STEP,1,0.8949154078549849,0.9967373,1.0187986,3
KR6HH0000C60,737971,STEP,0,0.872826,0.9691896,1.0100495,3
KR6MZ0000ST2,737971,STEP,1,0.8979093655589123,0.9964931,1.0187908,3
KR6KB0001SA5,737971,STEP,1,0.8559979859013092,0.9940465,1.0101731,3
KR6SS0001P43,737971,STEP,0,0.8848697394789579,0.9628967,0.9752235,2
KR6KB0001SB3,737971,STEP,0,0.8422547642928787,0.98351103,1.0030936,3
KR6SS0001P35,737971,STEP,0,0.8927665330661322,1.002707,1.0400641,3
KR6KS00018B8,737971,STEP,1,0.85988,0.99471015,1.0095005,3
KR6KS00018F9,737971,LIZARD,1,0.747862,0.8725545,0.8724055,1
20210614000073_26303,737971,STEP,0,0.9027725450901803,0.98657054,1.0163052,3
KR6MD0001M56,737971,STEP,1,0.825732,0.9852399,1.0106276,3
KR6MZ0000SS4,737971,STEP,1,0.8894813695871097,0.99459064,1.0144211,3
KR6MZ0000SQ8,737971,LIZARD,1,0.9208942598187312,1.0049125,1.0127089,3
KR6MZ0000SL9,737971,STEP,1,0.9347190332326284,0.98842686,1.0155327,3
KR6MZ0000SM7,737971,LIZARD,1,0.8971389728096677,0.99505246,1.0110345,3
20210614000073_26307,737971,STEP,1,0.8995521042084169,1.0018774,1.024679,3
KR6MD0001KL1,737972,STEP,0,0.8416727089627392,0.9777903,0.99926114,3
KR6MD0001K58,737972,STEP,1,0.8521319234642497,0.99598557,1.0205638,3
KR6KB0001SF4,737972,LIZARD,1,0.847012084592145,0.9958528,1.011696,3
KR6KB0001SP3,737973,STEP,0,0.8280211480362538,0.9722217,1.0145253,3
KR6KS0001835,737973,STEP,0,0.864,0.985542,1.0061015,3
KR6KS0001843,737973,STEP,0,0.844344410876133,0.9780983,1.0053674,3
KR6SS0001M87,737973,STEP,0,0.874967,0.9601478,0.98438823,2
KR6SS0001MB3,737973,STEP,1,0.882689,0.97223717,1.0180979,3
KR6SS0001PW2,737973,STEP,1,0.9234,0.999589,1.0190809,3
KR6MZ0000T05,737973,STEP,1,0.9354451158106748,0.9884095,1.0136466,3
KR6MZ0000SZ9,737973,STEP,1,0.9328177240684792,0.9831426,1.0185093,3
KR6MZ0000T47,737973,STEP,0,0.8940261306532663,0.98670113,1.0164975,3
KR6MZ0000SY2,737973,STEP,1,0.8903923541247485,0.9961455,1.0211998,3
KR6MZ0000T13,737973,LIZARD,0,0.8568489425981873,0.97899705,1.0096194,3
KR6SS0001MD9,737973,STEP,0,0.902757,0.9595086,1.0028327,3
KR6SS0001MF4,737973,STEP,1,0.901401,0.9954013,1.0215772,3
KR6MD0001K74,737973,STEP,1,0.8556535750251761,0.99413353,1.0140783,3
KR6SS0001MC1,737973,STEP,1,0.875075,0.9663281,0.9781594,2
KR6MD0001K66,737973,STEP,1,0.8453655589123866,0.99342656,1.0196117,3
KR6SH0001PC7,737973,STEP,0,0.842722,0.9553857,0.9731081,2
KR6SH0001MS0,737973,STEP,0,0.8721047331319235,0.9738768,1.0084889,3
KR6SS0001M95,737973,STEP,1,0.904489,1.0036505,1.0331769,3
KR6SS0001MA5,737973,STEP,1,0.909295,0.9885855,1.017875,3
KR6SH0001PB9,737973,STEP,0,0.849922,0.96761805,1.0066494,3
KR6SH0001P95,737973,LIZARD,0,0.898334,0.99124044,1.0091428,3
KR6SH0001PP9,737973,STEP,1,0.908214,0.99581426,1.0210075,3
KR6MD0001LT2,737973,STEP,0,0.8443403826787512,0.97864044,1.0050902,3
KR6KW0000CL4,737973,STEP,1,0.778568,0.9097787,0.92998695,2
KR6SY0000VN9,737973,STEP,1,0.940073,0.97025454,0.9835304,2
KR6NH0001493,737973,STEP,0,0.8462044310171198,0.9719506,1.0141358,3
KR6SH0001P87,737973,LIZARD,0,0.869172,0.9753777,1.004562,3
KR6KB0001SL2,737973,LIZARD,0,0.8165629405840886,0.97007596,1.0071502,3
KR6SH0001P79,737973,LIZARD,0,0.8632110000000001,0.9730677,1.0060428,3
KR6SS0001PT8,737973,STEP,1,0.9153031218529708,0.9939961,1.0194987,3
KR6HH0000BX8,737973,STEP,0,0.8913685800604231,0.96949303,1.0035205,3
KR6KB0001SN8,737973,LIZARD,0,0.8374656565656565,0.97734195,1.0053363,3
KR6KB0001SM0,737973,LIZARD,0,0.8432262626262627,0.9818565,1.0061429,3
KR6MZ0000T21,737973,STEP,0,0.878141993957704,0.9798037,1.0066178,3
KR6MZ0000T39,737973,STEP,1,0.8962849949647533,1.0003203,1.0188255,3
KR6SS0001PV4,737973,STEP,1,0.9246858006042296,0.993955,1.0140275,3
KR6HH0000BN9,737973,STEP,0,0.8744373737373737,0.97774035,1.0078579,3
KR6SH0001ME0,737973,LIZARD,1,0.8956394763343405,0.9943247,1.0129617,3
KR6SH0001N63,737973,STEP,0,0.8748343434343435,0.9698557,1.0039371,3
KR6SH0001MC4,737973,STEP,1,0.8972426988922458,0.9930765,1.0139815,3
KR6SH0001N55,737973,STEP,0,0.8548939393939394,0.96947914,1.0074103,3
KR6HN00016K3,737976,STEP,1,0.7994220000000001,0.94732696,0.9642224,2
KR6MD0001LV8,737976,LIZARD,0,0.838638469284995,0.9645882,1.0079682,3
KR6KB0001SR9,737976,LIZARD,0,0.8375957661290323,0.9766331,1.0057337,3
KR6MD0001K90,737976,STEP,1,0.8858237663645518,0.9942452,1.0079259,3
KR6KS0001827,737976,STEP,0,0.8254904330312186,0.97267544,1.0081081,3
KR6KB0001ST5,737976,STEP,0,0.8406374622356496,0.97586036,1.0058049,3
20210615000365_31042,737976,STEP,0,0.8520251762336355,0.97994787,1.0060811,3
KR6KW0000CH2,737976,STEP,1,0.884415,1.0046542,1.0163326,3
KR6HN00016J5,737976,LIZARD,0,0.794186,0.95403045,0.9705682,2
KR6HN00015B4,737976,STEP,0,0.8550231854838709,0.9818024,1.00787,3
KR6KW0000CK6,737976,STEP,1,0.805488,0.9761089,1.0224452,3
KR6ZY0000B35,737976,STEP,0,0.8755090725806451,0.9731362,1.0147521,3
KR6BK0000551,737976,STEP,0,0.915510574018127,0.9906064,1.0061431,3
KR6MD0001LB0,737976,LIZARD,0,0.8541098790322581,0.98558694,1.0083821,3
KR6SH0001NH1,737976,STEP,0,0.9047724068479356,0.989941,1.0080903,3
KR6SS0001PY8,737976,STEP,0,0.919744,1.0038211,1.0225298,3
KR6SH0001NF5,737976,STEP,0,0.8989778449144008,0.983216,1.0046412,3
KR6NH0001550,737976,STEP,0,0.8553202416918428,0.98073757,1.0115149,3
KR6NH0001543,737976,STEP,0,0.9021550855991944,0.9679111,1.001059,3
20210615000365_31043,737976,LIZARD,0,0.8541098790322581,0.98614866,1.0083498,3
KR6MD0001LA2,737976,STEP,0,0.8520251762336355,0.98148096,1.0065416,3
KR6KB0001SS7,737976,LIZARD,0,0.842991935483871,0.98057956,1.0086226,3
KR6SS0001PX0,737976,STEP,0,0.9127512588116818,0.9666178,1.0093786,3
KR6SH0001NG3,737976,STEP,1,0.8905730110775427,0.99201095,1.024097,3
KR6SS0001Q00,737976,STEP,0,0.9112477341389728,0.9642958,1.0093414,3
KR6HH0000BV2,737976,STEP,0,0.9098157099697884,0.985319,1.0075345,3
KR6MZ0000T54,737976,STEP,0,0.8760473313192346,0.98422444,1.0085286,3
KR6YT0000CE6,737977,STEP,1,0.9345,0.981101,1.014588,3
KR6MD0001Q60,737977,STEP,1,0.8488177240684793,0.99368924,1.0192813,3
KR6ZW0000DD7,737977,STEP,1,0.7753720000000001,0.9475873,0.9642451,2
KR6HN00015G3,737977,LIZARD,0,0.8331238670694864,0.9807875,1.0078248,3
20210628000351_4774,737977,STEP,1,0.9621,0.99101955,1.009871,3
KR6HN00015H1,737977,STEP,0,0.8530443101711983,0.98222435,1.0043586,3
KR6MD0001Q78,737977,STEP,1,0.8593655589123868,0.9932342,1.0135963,3
KR6ZW0000DA3,737977,STEP,1,0.803639,0.97151333,1.0121326,3
KR6ZW0000DB1,737977,STEP,0,0.868984,0.9775036,0.98837805,2
KR6MD0001MV6,737977,STEP,1,0.809901,0.96138567,0.9785239,2
KR6SH0001NP4,737977,STEP,0,0.8621631419939577,0.9697743,1.0028617,3
KR6HH0000BY6,737977,STEP,0,0.9058489425981872,0.97658765,1.0015007,3
KR6HH0000BW0,737977,STEP,0,0.909231621349446,0.9756534,1.0051671,3
KR6SS0001Q34,737977,STEP,0,0.925865055387714,0.9748174,1.0029727,3
KR6SS0001Q42,737977,STEP,0,0.9124108761329304,0.9704705,1.0078113,3
KR6HH0000BZ3,737977,STEP,0,0.8550493951612903,0.972211,1.0158929,3
KR6MZ0000T88,737977,STEP,0,0.8653585095669688,0.97833645,1.005256,3
KR6KB0001T79,737977,STEP,0,0.8290352467270896,0.9700262,1.002896,3
KR6NH0001527,737977,STEP,0,0.9020986908358508,0.9696494,1.0007553,3
KR6KS0001850,737977,STEP,1,0.8738308157099697,0.9974323,1.0136915,3
KR6MD0001MW4,737977,STEP,1,0.856351,0.9967327,1.0199074,3
KR6KB0001TJ4,737977,STEP,1,0.8597069486404834,0.99336475,1.0135775,3
KR6KB0001TK2,737977,STEP,1,0.8604078549848942,0.99302274,1.0212655,3
KR6MD0001N14,737977,STEP,0,0.783241,0.9553249,0.97466946,2
KR6MD0001MZ7,737977,STEP,1,0.797189,0.96071696,0.9725319,2
KR6MD0001MY0,737977,STEP,1,0.795502,0.9338234,0.9583939,2
KR6MD0001MX2,737977,STEP,1,0.823678,0.98422503,1.0176816,3
KR6SH0001NM1,737977,STEP,0,0.8577754279959717,0.9716908,1.0082319,3
KR6SH0001NN9,737977,STEP,0,0.8649597180261832,0.9716812,1.0047103,3
KR6MZ0000T70,737977,STEP,0,0.8575881168177241,0.96987534,1.0059286,3
KR6MZ0000T96,737977,LIZARD,0,0.8586656596173212,0.978867,1.0069938,3
KR6MD0001P20,737978,STEP,0,0.786415,0.95635754,0.9739776,2
KR6MD0001L81,737978,LIZARD,0,0.846899193548387,0.9759469,1.0011039,3
KR6KB0001TN6,737978,LIZARD,0,0.8199274924471299,0.9716829,1.0033894,3
KR6KS00019C4,737978,STEP,1,0.826557,0.9845957,1.0205442,3
KR6KB0001TL0,737978,STEP,1,0.8675337361530716,0.99409914,1.0118836,3
KR6KB0001TP1,737978,LIZARD,0,0.8174692849949647,0.97471726,1.0096128,3
KR6KS00019A8,737978,STEP,1,0.8622129999999999,0.99422044,1.0122409,3
20210615000399_31052,737978,LIZARD,0,0.846899193548387,0.97614443,1.0008873,3
KR6SS0001Q67,737978,STEP,0,0.9235655241935484,0.9783693,1.009098,3
KR6KS00019B6,737978,STEP,1,0.831408,0.9814109,1.0080857,3
KR6NH0001501,737978,STEP,0,0.8901282828282828,0.9860311,1.0069011,3
KR6NH0001568,737978,STEP,0,0.8581077542799598,0.9751779,1.0136799,3
KR6SH0001NR0,737978,STEP,0,0.8636767371601208,0.98331857,1.0083747,3
KR6SH0001NV2,737978,STEP,0,0.8663756294058409,0.96544755,0.99660116,3
KR6HN00015M1,737978,LIZARD,0,0.8220525252525253,0.97197247,1.0048214,3
KR6SH0001NW0,737978,LIZARD,0,0.8936975806451612,0.9673183,0.9901466,3
KR6HN00015F5,737978,STEP,1,0.848821752265861,0.9952905,1.0189292,3
KR6HN00015K5,737978,LIZARD,0,0.8245636363636364,0.9724436,1.0105191,3
KR6MD0001P46,737978,STEP,1,0.888818,1.0062891,1.0187302,3
KR6MD0001P38,737978,LIZARD,1,0.855259,0.9918749,1.0096376,3
KR6KS00019G5,737978,LIZARD,1,0.735667,0.8432281,0.8487946,1
KR6SS0001Q59,737978,STEP,0,0.9238464646464648,0.97557896,1.0074203,3
KR6SH0001NL3,737978,STEP,0,0.9005458207452165,0.98905116,1.00345,3
KR6SS0001QR0,737978,STEP,1,0.914765,1.0023438,1.0258076,3
KR6MZ0000TE2,737978,STEP,1,0.9223705941591136,0.9933836,1.0173317,3
KR6MZ0000TF9,737978,STEP,1,0.93852970795569,0.98658574,1.0143145,3
KR6MZ0000TA0,737978,LIZARD,0,0.8518308157099698,0.97338486,1.009837,3
KR6MZ0000TD4,737978,LIZARD,1,0.9172225579053374,0.97283393,1.0001043,3
KR6ZY0000B43,737978,STEP,0,0.8990322580645161,0.96824473,0.9934263,3
KR6SS0001QS8,737978,STEP,1,0.923262,0.99937487,1.0189893,3
KR6MZ0000TC6,737978,LIZARD,1,0.909581067472306,1.0009801,1.012108,3
KR6MZ0000TB8,737978,STEP,1,0.8846273917421954,0.9938845,1.0183572,3
KR6SH0001NT6,737978,STEP,0,0.8992799597180262,0.99063957,1.0040051,3
KR6ZY0000B50,737978,STEP,0,0.8754484848484849,0.97269213,1.0002998,3
KR6SH0001NS8,737978,LIZARD,0,0.8680191339375629,0.9817099,1.0031283,3
KR6SS0001QX8,737979,STEP,1,0.9238197381671702,0.9948358,1.0003122,3
KR6SH0001NA6,737979,STEP,1,0.8983675730110776,1.0024705,1.0117973,3
20210621000012_26349,737979,STEP,1,0.8996372745490981,0.9975773,1.007045,3
KR6SH0001N97,737979,STEP,1,0.8898761329305135,0.9953221,1.0024993,3
20210621000012_26347,737979,STEP,0,0.8736963927855711,0.9608187,0.9649473,2
KR6SS0001QZ3,737979,STEP,0,0.8923637274549099,1.0046716,1.0182654,3
KR6MZ0000TN3,737979,STEP,0,0.8644108761329306,0.9739745,0.9800806,3
KR6MZ0000TP8,737979,LIZARD,0,0.8582205438066465,0.98231554,0.98744506,3
KR6SS0001QY6,737979,STEP,1,0.914002014098691,0.995977,1.0035094,3
KR6MD0001QW5,737979,STEP,1,0.8542789526686807,0.99754,1.0157529,3
KR6SS0001R09,737979,STEP,0,0.8856452905811623,0.9654374,0.9694214,2
KR6SS0001N60,737979,STEP,1,0.916687,1.0003378,1.0097216,3
KR6SS0001NB1,737979,STEP,1,0.903486,1.0013363,1.0122311,3
KR6SS0001N52,737979,STEP,1,0.901944,0.999608,1.0099336,3
KR6SS0001N86,737979,STEP,0,0.90504,0.96077275,0.96634454,3
KR6SS0001NA3,737979,STEP,1,0.912179,1.009795,1.0204798,3
KR6MZ0000TM5,737979,LIZARD,1,0.8914662638469285,0.99668175,1.0025342,3
KR6MZ0000TG7,737979,STEP,0,0.8659929789368105,0.98754334,0.99214315,3
KR6HH0000CM9,737979,STEP,0,0.917714,0.98452073,1.0010883,3
KR6HH0000CL1,737979,STEP,0,0.8859600000000001,0.97029084,0.99668276,3
KR6NH00014Z6,737979,STEP,1,0.9075438066465256,0.9990133,1.0088128,3
KR6SH0001NB4,737979,STEP,1,0.9194340382678752,1.0006405,1.0064142,3
KR6KB0001TW7,737979,STEP,0,0.8451520644511582,0.9788098,0.9835908,3
KR6SS0001N45,737979,STEP,1,0.908226,1.0092821,1.0228491,3
20210621000012_26346,737979,STEP,0,0.9040901803607214,0.98439246,0.9932861,3
KR6SS0001N37,737979,STEP,0,0.8732709999999999,0.96284884,0.9670653,2
KR6SS0001N78,737979,STEP,1,0.886135,0.9902932,1.0051488,3
KR6SH0001QF8,737980,STEP,0,0.8802979999999999,0.91870797,0.9240146,2
KR6SH0001QB7,737980,STEP,0,0.8593559999999999,0.9734685,1.0049465,3
KR6SH0001QC5,737980,STEP,0,0.8402620000000001,0.9543801,0.9657715,2
KR6SS0001R82,737980,STEP,1,0.9138561368209256,0.9943187,1.0038996,3
KR6SS0001R74,737980,STEP,1,0.9207623363544812,0.99751145,1.0190195,3
KR6SH0001ND0,737980,STEP,1,0.8966173212487412,0.9878081,0.9990463,3
KR6SS0001RG1,737980,STEP,0,0.9173336693548388,0.9952037,1.0078063,3
KR6SS0001RE6,737980,STEP,0,0.916866935483871,0.9671129,0.9770772,3
KR6SS0001RF3,737980,STEP,0,0.9132479838709676,0.9772727,0.9897759,3
KR6KB0001V75,737980,STEP,1,0.859712990936556,0.992253,0.9997026,3
KR6KB0001V83,737980,LIZARD,0,0.8449979797979797,0.98255724,0.9906547,3
KR6HH0000C29,737980,STEP,0,0.8749989898989898,0.97705895,1.0018156,3
KR6HN0001675,737980,STEP,0,0.8195989898989898,0.97071624,0.98418087,3
KR6SH0001QV5,737980,LIZARD,0,0.8659450000000001,0.98016447,0.9900979,3
KR6MD0001MM5,737980,LIZARD,0,0.8387686868686868,0.97780347,0.9882993,3
KR6SH0001QY9,737980,STEP,1,0.900066,1.0046629,1.0117661,3
KR6SH0001QX1,737980,LIZARD,0,0.8903549999999999,0.98997295,0.99674577,3
KR6KW0000D16,737980,STEP,0,0.82009,0.98338324,0.9967957,3
