payoff,cohort,model,seed,scope,structure,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,monthly_test,augmented_delta,233,schedule,STEP no-KI,462,42,186.34567788245033,242.7410475681297,0.7140306829602793,179.63059046042326,238.1207823945895,-8.890846637894342,0.004329004329004329,0.021645021645021644,0.03896103896103896,441,0.6281179138321995
detailed,monthly_test,augmented_delta,233,terms,LIZARD no-KI,1419,43,78.2962279758485,81.82298634877948,-0.7561754722678427,12.845408008060335,18.9022706603742,-0.5788987478472261,0.02616279069767442,0.37718023255813954,0.623546511627907,1340,0.7910447761194029
detailed,monthly_test,augmented_delta,233,terms,STEP KI,1743,43,65.88646032525172,95.85971862405533,0.9650039181229076,12.279501516307214,20.817116944207225,-1.0644084043991868,0.14352941176470588,0.4535294117647059,0.6470588235294118,1556,0.9710796915167095
detailed,monthly_test,augmented_delta,233,terms,STEP no-KI,1386,42,36.06690162218502,50.46062530759656,0.9881034475297665,6.199388170196376,10.480667401716758,-0.4581734498886329,0.23586309523809523,0.6450892857142857,0.7991071428571429,1327,0.9924642049736248
detailed,monthly_test,augmented_delta,47,schedule,LIZARD no-KI,473,43,261.6705941368562,312.6001242866474,-15.967264417082195,234.65991168084895,267.2095491755086,-22.337104355564716,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_delta,47,schedule,STEP KI,473,43,200.41977225065173,266.0223428808244,0.7195872489969413,169.75242636993235,231.90938454329745,-51.51619914605395,0.006342494714587738,0.03171247357293869,0.048625792811839326,448,0.65625
detailed,monthly_test,augmented_delta,47,schedule,STEP no-KI,462,42,201.8481171861494,252.40058272230576,0.6908183568073596,198.25707466760227,250.3715063390899,-1.5078928000578808,0.0021645021645021645,0.02813852813852814,0.047619047619047616,441,0.5759637188208617
detailed,monthly_test,augmented_delta,47,terms,LIZARD no-KI,1419,43,141.1162303419187,142.05415031994596,-4.293282935883768,10.1578710829928,14.558581224645735,0.08256423072096199,0.07340116279069768,0.45566860465116277,0.657703488372093,1340,0.7432835820895523
detailed,monthly_test,augmented_delta,47,terms,STEP KI,1743,43,64.3290484834173,104.53134947494026,0.9583859256927582,9.97534497325963,19.454558170563015,-0.28391713646562183,0.1976470588235294,0.5588235294117647,0.7335294117647059,1556,0.9646529562982005
detailed,monthly_test,augmented_delta,47,terms,STEP no-KI,1386,42,34.930522975502875,45.67769683839407,0.9902518037450462,5.333293538871293,9.233405104201948,0.05844359988490129,0.28869047619047616,0.6904761904761905,0.8311011904761905,1327,0.9675960813865863
detailed,monthly_test,augmented_delta,ensemble,schedule,LIZARD no-KI,473,43,243.8516065546154,290.1945935601573,-13.622181468465186,231.70834889817425,264.6164076277635,-24.544889381276136,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_delta,ensemble,schedule,STEP KI,473,43,171.72168035232175,225.67279963293348,0.7982005568859842,164.08061086476158,218.43000250711358,-38.798709349710414,0.0,0.02536997885835095,0.05919661733615222,448,0.6875
detailed,monthly_test,augmented_delta,ensemble,schedule,STEP no-KI,462,42,193.64090961563107,247.89117392475129,0.7017673944611065,190.06050249382474,244.45525889172242,-1.520460091070025,0.0,0.021645021645021644,0.03896103896103896,441,0.6009070294784581
detailed,monthly_test,augmented_delta,ensemble,terms,LIZARD no-KI,1419,43,95.91878219279474,98.49854503995326,-1.5449361202698184,10.993167970049837,15.728891533625013,0.01614533691253908,0.0014534883720930232,0.3800872093023256,0.6380813953488372,1340,0.7432835820895523
detailed,monthly_test,augmented_delta,ensemble,terms,STEP KI,1743,43,41.677163195396574,66.63951079152409,0.9830873864829337,10.40179852156536,18.694112592445098,-0.6103581018936307,0.17352941176470588,0.5211764705882352,0.6964705882352941,1556,0.9672236503856041
detailed,monthly_test,augmented_delta,ensemble,terms,STEP no-KI,1386,42,29.884169483471673,42.491030187388056,0.9915645085483853,5.719603909599728,9.325205543098873,-0.09782671063438965,0.22916666666666666,0.6644345238095238,0.8184523809523809,1327,0.9736247174076865
detailed,monthly_test,augmented_price,101,schedule,LIZARD no-KI,473,43,211.53863487313498,240.00797420865467,-9.001954574064815,210.37815511042405,237.7727065670936,-24.454121462393143,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_price,101,schedule,STEP KI,473,43,159.12085891832675,217.79328580910288,0.8120464624173227,124.79146393169974,169.82459130976352,-1.1829396724105599,0.006342494714587738,0.023255813953488372,0.05708245243128964,448,0.703125
detailed,monthly_test,augmented_price,101,schedule,STEP no-KI,462,42,152.35719529525298,209.72667154854597,0.7865282927313209,136.68582307619664,191.39063326374713,25.1187031450114,0.015151515151515152,0.047619047619047616,0.09090909090909091,441,0.6598639455782312
detailed,monthly_test,augmented_price,101,terms,LIZARD no-KI,1419,43,21.521545773666855,29.565717261325943,0.7707052591997328,13.042948625721946,23.34411212005873,0.8117083700662641,0.12645348837209303,0.46511627906976744,0.6744186046511628,1340,0.8597014925373134
detailed,monthly_test,augmented_price,101,terms,STEP KI,1743,43,91.1935940191981,154.750376800392,0.9087966996130937,12.924480628850281,23.11515785172361,-1.2997065050389789,0.12470588235294118,0.4541176470588235,0.6411764705882353,1556,0.9588688946015425
detailed,monthly_test,augmented_price,101,terms,STEP no-KI,1386,42,55.481936445490675,69.11146663571024,0.9776840136464777,9.617160061310244,15.511698618848843,-0.3531025239943952,0.13690476190476192,0.5059523809523809,0.6964285714285714,1327,0.9593067068575735
detailed,monthly_test,augmented_price,233,schedule,LIZARD no-KI,473,43,218.48865866974313,254.00027460855307,-10.202163511216753,219.3730668506686,256.374660768488,-49.099282385437604,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_price,233,schedule,STEP KI,473,43,155.55890176004198,197.0950793883169,0.8460736064860931,132.85350768064507,168.49259547929955,-30.80055570888816,0.008456659619450317,0.021141649048625793,0.06553911205073996,448,0.6607142857142857
detailed,monthly_test,augmented_price,233,schedule,STEP no-KI,462,42,148.16580802819684,188.03757007313067,0.8283980355534792,142.09275393890442,182.24818790164238,-12.729571542140489,0.010822510822510822,0.032467532467532464,0.06493506493506493,441,0.6326530612244898
detailed,monthly_test,augmented_price,233,terms,LIZARD no-KI,1419,43,29.86049787766895,37.303104207890904,0.6349879500444284,13.688438170389233,21.62505261654151,-0.1761051997123557,0.07703488372093023,0.4018895348837209,0.6075581395348837,1340,0.9798507462686568
detailed,monthly_test,augmented_price,233,terms,STEP KI,1743,43,84.7764767079487,142.98106739187565,0.9221418296071268,15.095759212172963,25.3499264338541,-1.272611285370759,0.09235294117647058,0.40294117647058825,0.6029411764705882,1556,0.9640102827763496
detailed,monthly_test,augmented_price,233,terms,STEP no-KI,1386,42,38.37639676134912,49.27682629857694,0.9886550829038178,7.819729721990062,13.142455487728755,-0.5866329900400471,0.18377976190476192,0.5833333333333334,0.7574404761904762,1327,0.9796533534287868
detailed,monthly_test,augmented_price,47,schedule,LIZARD no-KI,473,43,243.71893905141152,289.53418542108506,-13.555704560272503,218.55387346630854,252.11634870966842,-20.304496498749703,0.0,0.0,0.0,462,0.45021645021645024
detailed,monthly_test,augmented_price,47,schedule,STEP KI,473,43,147.44320927860258,188.2967747474198,0.8595093918171282,132.58106589574265,170.59272346391865,-18.678982145782204,0.012684989429175475,0.03382663847780127,0.07399577167019028,448,0.6428571428571429
detailed,monthly_test,augmented_price,47,schedule,STEP no-KI,462,42,153.92051122454643,193.00559055996678,0.8192106795892964,146.0706872429935,183.73133375016644,4.741856757222555,0.012987012987012988,0.05844155844155844,0.09523809523809523,441,0.6031746031746031
detailed,monthly_test,augmented_price,47,terms,LIZARD no-KI,1419,43,122.0395004121943,124.55428036186404,-3.069439240681854,15.18693879198528,20.44800649679178,-0.018270714192591766,0.0,0.29433139534883723,0.5465116279069767,1340,0.7432835820895523
detailed,monthly_test,augmented_price,47,terms,STEP KI,1743,43,54.58159437801036,82.38031063235843,0.9741539622309713,13.087458801246132,22.275330303715542,-1.207319305637123,0.1223529411764706,0.4411764705882353,0.6388235294117647,1556,0.9550128534704371
detailed,monthly_test,augmented_price,47,terms,STEP no-KI,1386,42,48.4494887497906,59.287952800955914,0.9835771404990503,7.514056711921279,12.443229899561842,-0.538713339167499,0.20758928571428573,0.5825892857142857,0.7529761904761905,1327,0.9645817633760362
detailed,monthly_test,augmented_price,ensemble,schedule,LIZARD no-KI,473,43,219.43825014881836,254.8562025738636,-10.277788627995067,216.10169847580036,246.74123979559855,-31.28596678219356,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,augmented_price,ensemble,schedule,STEP KI,473,43,141.21409086694464,181.46452934367736,0.8695196769261065,125.28527748812061,161.8134081258686,-16.887492509026988,0.0021141649048625794,0.042283298097251586,0.07399577167019028,448,0.6785714285714286
detailed,monthly_test,augmented_price,ensemble,schedule,STEP no-KI,462,42,147.65167412366915,187.30758284156488,0.8297278133285801,140.54649886635258,178.41330324409782,5.710329453364333,0.008658008658008658,0.03896103896103896,0.06926406926406926,441,0.6326530612244898
detailed,monthly_test,augmented_price,ensemble,terms,LIZARD no-KI,1419,43,38.93901946618835,44.66972761100442,0.4765877733588112,13.939764158419452,20.69328111241819,0.2057774853870405,0.012354651162790697,0.3248546511627907,0.5646802325581395,1340,0.7432835820895523
detailed,monthly_test,augmented_price,ensemble,terms,STEP KI,1743,43,67.04658705851446,107.07307248482498,0.9563375949474731,13.326482022803633,23.145125507247762,-1.2598790320156217,0.11705882352941177,0.45176470588235296,0.6429411764705882,1556,0.9672236503856041
detailed,monthly_test,augmented_price,ensemble,terms,STEP no-KI,1386,42,41.47621946780036,52.66413574708932,0.9870417667965331,7.995421090424713,13.111105588490775,-0.49281628440076775,0.18154761904761904,0.5595238095238095,0.7403273809523809,1327,0.9638281838733986
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,schedule,LIZARD no-KI,473,43,282.3323175419721,348.91954011698556,-20.13898438758872,209.31383457908572,251.08925586508715,-49.68600925423707,0.0,0.0,0.0,462,0.3593073593073593
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,schedule,STEP KI,473,43,187.32498967729117,260.02613778079103,0.7320859183790791,179.42027673597505,254.60553886764268,-117.42073941903624,0.012684989429175475,0.03805496828752643,0.080338266384778,448,0.671875
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,schedule,STEP no-KI,462,42,243.54788817336893,315.35417385869204,0.5173523883967568,220.9601148715505,297.84990757692725,-71.19035200858617,0.0,0.008658008658008658,0.02813852813852814,441,0.5963718820861678
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,terms,LIZARD no-KI,1419,43,196.7812760875317,197.868887474953,-9.270043397228601,10.287080453016987,16.241744480031468,0.732721386406665,0.14244186046511628,0.4796511627906977,0.6569767441860465,1340,1.0
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,terms,STEP KI,1743,43,58.80898379750189,77.10669444206422,0.9773571392935546,8.19037496037728,15.293959789880144,0.21204797034879522,0.25588235294117645,0.5976470588235294,0.76,1556,0.9717223650385605
detailed,monthly_test,prior_frozen_affine_coupon_delta,ensemble,terms,STEP no-KI,1386,42,55.66445776958233,74.64145900554044,0.9739698837144384,5.099781220846133,8.462750862061762,0.15479039851877294,0.28422619047619047,0.6889880952380952,0.8377976190476191,1327,0.9849284099472494
detailed,other_diagnostic,affine_coupon_delta,101,terms,LIZARD KI,792,24,183.58882154885023,346.40458985376694,0.8659911966736245,13.173112577467586,25.901823011092382,-1.479131080207556,0.15234375,0.48046875,0.65625,631,0.96513470681458
detailed,other_diagnostic,affine_coupon_delta,101,terms,LIZARD no-KI,600,24,112.12765163431467,140.9284291998712,0.6077847112757415,11.279666646896409,18.605059319557608,-1.6216441710456604,0.1232638888888889,0.4583333333333333,0.6527777777777778,535,0.9233644859813084
detailed,other_diagnostic,affine_coupon_delta,101,terms,STEP KI,561,17,60.63524159604429,88.9721778862811,0.986500997228168,10.659447555238609,18.927785449276122,-0.9507911166529351,0.16727941176470587,0.5275735294117647,0.6985294117647058,462,0.9415584415584416
detailed,other_diagnostic,affine_coupon_delta,101,terms,STEP no-KI,525,21,49.78520354776081,69.55522664983508,0.9599545567423045,7.087383533590779,12.4590706470199,-2.5635792540640034,0.1884920634920635,0.6031746031746031,0.7896825396825397,488,0.9508196721311475
detailed,other_diagnostic,affine_coupon_delta,233,terms,LIZARD KI,792,24,194.9533540702933,357.1285774277682,0.8575654784310056,11.309170326494765,22.131653500671806,-1.3817900208108915,0.16536458333333334,0.5091145833333334,0.6966145833333334,631,0.9825673534072901
detailed,other_diagnostic,affine_coupon_delta,233,terms,LIZARD no-KI,600,24,133.27062868913094,161.3755764954054,0.485716122573729,12.003159557938996,18.98769295863153,-1.6409008174801267,0.09722222222222222,0.4444444444444444,0.6371527777777778,535,0.8953271028037383
detailed,other_diagnostic,affine_coupon_delta,233,terms,STEP KI,561,17,69.10473619813976,92.30355510605106,0.9854711881283607,9.762578551372846,17.808903734210226,-0.7499081243292283,0.21507352941176472,0.5551470588235294,0.7334558823529411,462,0.935064935064935
detailed,other_diagnostic,affine_coupon_delta,233,terms,STEP no-KI,525,21,43.831877478303184,51.96653904863728,0.9776467254238278,7.354163314195505,13.48038956367967,-2.3730466208275267,0.2123015873015873,0.6071428571428571,0.7976190476190477,488,0.9733606557377049
detailed,other_diagnostic,affine_coupon_delta,47,terms,LIZARD KI,792,24,203.8522382223217,382.65816179649113,0.8364735475174654,12.005275981409108,24.733451186934595,-1.518134869632452,0.17447916666666666,0.5286458333333334,0.6901041666666666,631,0.9524564183835182
detailed,other_diagnostic,affine_coupon_delta,47,terms,LIZARD no-KI,600,24,112.96453774120998,140.56383286544911,0.6098114886861135,11.103213518866164,17.43086384487209,-1.5321088883278502,0.11284722222222222,0.4583333333333333,0.6458333333333334,535,0.9364485981308411
detailed,other_diagnostic,affine_coupon_delta,47,terms,STEP KI,561,17,65.75468027559108,87.27096038568149,0.9870122848783129,9.171623648217848,16.147456708205016,-0.803784587433925,0.1801470588235294,0.5404411764705882,0.7261029411764706,462,0.9307359307359307
detailed,other_diagnostic,affine_coupon_delta,47,terms,STEP no-KI,525,21,40.021509262302054,53.29302200269447,0.9764909943425572,7.193061388419103,12.577005459037592,-2.104741752477574,0.19444444444444445,0.6051587301587301,0.7777777777777778,488,0.9815573770491803
detailed,other_diagnostic,affine_coupon_delta,ensemble,terms,LIZARD KI,792,24,183.36244911260204,358.0255824343265,0.8568490701624814,11.64734122325237,23.827357037817265,-1.459685323550367,0.17838541666666666,0.5260416666666666,0.6927083333333334,631,0.9730586370839936
detailed,other_diagnostic,affine_coupon_delta,ensemble,terms,LIZARD no-KI,600,24,116.8666578849936,142.37976662800764,0.5996647337011547,10.864952708991815,17.508187042592954,-1.5982179589510557,0.13020833333333334,0.4756944444444444,0.6649305555555556,535,0.9177570093457944
detailed,other_diagnostic,affine_coupon_delta,ensemble,terms,STEP KI,561,17,55.73402309715811,80.22232843929196,0.9890255245869477,9.460438087973486,17.190263377457683,-0.8348279428054012,0.20036764705882354,0.5606617647058824,0.7261029411764706,462,0.9393939393939394
detailed,other_diagnostic,affine_coupon_delta,ensemble,terms,STEP no-KI,525,21,36.56335803979669,47.50354610608298,0.9813213439031411,6.757016015853659,12.191872808454336,-2.3471225424562827,0.2222222222222222,0.625,0.7996031746031746,488,0.9815573770491803
detailed,other_diagnostic,augmented_delta,101,terms,LIZARD KI,792,24,205.98824352855473,371.01873228473227,0.8462703183506494,13.313534919148431,25.91951736818232,-1.2862145937952691,0.11979166666666667,0.4596354166666667,0.6653645833333334,631,0.9270998415213946
detailed,other_diagnostic,augmented_delta,101,terms,LIZARD no-KI,600,24,98.94094575253109,135.94513640365295,0.6350321192756953,10.409751718878757,17.76035758375533,-1.2011313325495585,0.14583333333333334,0.5069444444444444,0.6979166666666666,535,0.9233644859813084
detailed,other_diagnostic,augmented_delta,101,terms,STEP KI,561,17,62.307566898130496,89.86681045266357,0.9862281621846228,9.235311096001661,18.215835755805028,-0.562391254461679,0.2867647058823529,0.6047794117647058,0.7518382352941176,462,0.9545454545454546
detailed,other_diagnostic,augmented_delta,101,terms,STEP no-KI,525,21,39.40765906141224,47.3211961076345,0.9814644707156894,6.668666477069617,12.44297170083746,-2.4947429851394713,0.25595238095238093,0.6607142857142857,0.8035714285714286,488,0.9549180327868853
detailed,other_diagnostic,augmented_delta,233,terms,LIZARD KI,792,24,248.23212712129782,394.0520094025179,0.8265903960283743,13.787382072815172,25.82963394325724,-2.0196668220036518,0.10807291666666667,0.4505208333333333,0.6471354166666666,631,0.9334389857369255
detailed,other_diagnostic,augmented_delta,233,terms,LIZARD no-KI,600,24,140.81426699396476,202.1989768521893,0.19260658418255783,11.188437624081665,18.724719476848293,-2.28705966336837,0.1440972222222222,0.4739583333333333,0.6666666666666666,535,0.930841121495327
detailed,other_diagnostic,augmented_delta,233,terms,STEP KI,561,17,80.47912807582384,100.14202552358735,0.9828988236162778,9.966905576902013,18.964540676262896,-0.8856314066383675,0.2113970588235294,0.5680147058823529,0.7389705882352942,462,0.9415584415584416
detailed,other_diagnostic,augmented_delta,233,terms,STEP no-KI,525,21,71.71613227706358,84.11406568509476,0.9414359887404823,8.189969356101532,14.550557316365598,-2.8002368943546414,0.19246031746031747,0.6011904761904762,0.7658730158730159,488,0.8995901639344263
detailed,other_diagnostic,augmented_delta,47,terms,LIZARD KI,792,24,240.56304310872582,393.7800012086317,0.8268297174990663,13.86017821560875,25.65238797268627,-1.151836387810438,0.12109375,0.4505208333333333,0.6393229166666666,631,0.9207606973058637
detailed,other_diagnostic,augmented_delta,47,terms,LIZARD no-KI,600,24,146.87188407934,194.76636117457767,0.2508734368768526,9.893067735680416,16.291455387958482,-1.2610102000830303,0.13194444444444445,0.4861111111111111,0.6875,535,0.9420560747663551
detailed,other_diagnostic,augmented_delta,47,terms,STEP KI,561,17,75.43349432521487,106.89855701728796,0.980513361466684,10.540085128115253,18.557690409214988,-0.41754868063662837,0.16176470588235295,0.5110294117647058,0.7022058823529411,462,0.9632034632034632
detailed,other_diagnostic,augmented_delta,47,terms,STEP no-KI,525,21,61.33354506399245,80.89957081256838,0.9458266116329579,6.400118600693434,11.716258961031695,-1.2515958730651195,0.2757936507936508,0.6507936507936508,0.8035714285714286,488,0.9733606557377049
detailed,other_diagnostic,augmented_delta,ensemble,terms,LIZARD KI,792,24,229.2844825463533,383.89784501204207,0.835412290277977,12.88435440768221,25.23711384788873,-1.4859059345365793,0.15364583333333334,0.4947916666666667,0.6744791666666666,631,0.9619651347068146
detailed,other_diagnostic,augmented_delta,ensemble,terms,LIZARD no-KI,600,24,125.9739543689219,171.57979555996235,0.4186206685577365,10.045409401536,16.74234285553286,-1.583067065333513,0.1284722222222222,0.4982638888888889,0.6944444444444444,535,0.9420560747663551
detailed,other_diagnostic,augmented_delta,ensemble,terms,STEP KI,561,17,52.12062838897175,83.46027648014994,0.9881217385094093,9.39588966265674,17.905270377529522,-0.621857113912175,0.20588235294117646,0.5900735294117647,0.7408088235294118,462,0.961038961038961
detailed,other_diagnostic,augmented_delta,ensemble,terms,STEP no-KI,525,21,49.084530299045404,60.62900180101826,0.9695733316293716,6.2535050577648,12.013486161035859,-2.182191917519832,0.29365079365079366,0.6746031746031746,0.8174603174603174,488,0.9651639344262295
detailed,other_diagnostic,augmented_price,101,terms,LIZARD KI,792,24,201.7580522328812,358.90254007317174,0.8561469357070528,13.406212852191077,26.522622434795505,-1.5258757124317974,0.15104166666666666,0.4791666666666667,0.6458333333333334,631,0.9825673534072901
detailed,other_diagnostic,augmented_price,101,terms,LIZARD no-KI,600,24,92.69718446828686,128.82756981174842,0.6722483212108183,11.380417339861413,19.371159338857595,-1.4071719649431838,0.11631944444444445,0.46875,0.6857638888888888,535,0.8990654205607477
detailed,other_diagnostic,augmented_price,101,terms,STEP KI,561,17,94.09859421942214,177.14048510950028,0.9464907451833916,10.963551917536403,20.693862265018748,-0.5409675482246716,0.17647058823529413,0.5569852941176471,0.7003676470588235,462,0.9805194805194806
detailed,other_diagnostic,augmented_price,101,terms,STEP no-KI,525,21,44.50161079489828,58.05307592522869,0.972103864991736,9.19890770808978,17.273514508159728,-1.9065775959725342,0.21428571428571427,0.5813492063492064,0.7400793650793651,488,0.9426229508196722
detailed,other_diagnostic,augmented_price,233,terms,LIZARD KI,792,24,249.6599143052698,413.56480946994856,0.8089912739893461,14.462317337755659,27.86191004847202,-1.894410144535034,0.11458333333333333,0.44921875,0.6263020833333334,631,0.9508716323296355
detailed,other_diagnostic,augmented_price,233,terms,LIZARD no-KI,600,24,121.64378788700216,189.33428347161296,0.29207733510640077,12.233641317188304,20.57765168100195,-2.160453602969421,0.1527777777777778,0.4670138888888889,0.6475694444444444,535,0.9102803738317757
detailed,other_diagnostic,augmented_price,233,terms,STEP KI,561,17,83.8893353529861,110.0392344500824,0.9793515068393531,12.78054655563801,22.478022942829398,-0.8416412065816185,0.1323529411764706,0.46875,0.65625,462,0.9415584415584416
detailed,other_diagnostic,augmented_price,233,terms,STEP no-KI,525,21,45.69065837676506,64.46404591378581,0.9656023570915839,9.817406437242967,18.14897084509469,-2.1615199071534965,0.22023809523809523,0.5496031746031746,0.7400793650793651,488,0.9528688524590164
detailed,other_diagnostic,augmented_price,47,terms,LIZARD KI,792,24,231.776803229528,393.42325375469585,0.8271433447685131,15.038656695294472,28.195561752242504,-1.324824123330245,0.08854166666666667,0.40625,0.6106770833333334,631,0.9746434231378764
detailed,other_diagnostic,augmented_price,47,terms,LIZARD no-KI,600,24,141.10541906912346,214.20674902192596,0.0938635591121828,13.358114749752524,20.957428653887135,-1.557654031746692,0.08333333333333333,0.3854166666666667,0.5972222222222222,535,0.930841121495327
detailed,other_diagnostic,augmented_price,47,terms,STEP KI,561,17,69.14179371205714,98.90597590229012,0.9833183767514566,11.858821324900699,20.38230975478937,-0.5197772204681262,0.12316176470588236,0.4742647058823529,0.6672794117647058,462,0.9437229437229437
detailed,other_diagnostic,augmented_price,47,terms,STEP no-KI,525,21,59.07557303620471,80.74143981657414,0.946038185550887,8.813931338346501,15.853496560027118,-1.9363373436139608,0.19444444444444445,0.5714285714285714,0.7420634920634921,488,0.9938524590163934
detailed,other_diagnostic,augmented_price,ensemble,terms,LIZARD KI,792,24,219.07030250861922,380.88754749073536,0.8379833671325403,13.820372537159509,26.909598087707238,-1.5817033267658924,0.11067708333333333,0.4518229166666667,0.6471354166666666,631,0.9667194928684627
detailed,other_diagnostic,augmented_price,ensemble,terms,LIZARD no-KI,600,24,114.0526998522919,166.29290178907138,0.45389680220424056,11.917708618608541,19.70128908664731,-1.7084265332198345,0.11458333333333333,0.4305555555555556,0.6458333333333334,535,0.9158878504672897
detailed,other_diagnostic,augmented_price,ensemble,terms,STEP KI,561,17,73.18248979362914,100.521953878345,0.9827688173244472,11.479728442566588,20.660281320070624,-0.6341286584250121,0.14154411764705882,0.5128676470588235,0.6783088235294118,462,0.9588744588744589
detailed,other_diagnostic,augmented_price,ensemble,terms,STEP no-KI,525,21,45.19207732411607,63.246429876571185,0.9668895109039652,8.76346548765877,16.49847661681315,-2.001478282246766,0.2123015873015873,0.5873015873015873,0.7718253968253969,488,0.985655737704918
detailed,other_diagnostic,prior_frozen_affine_coupon_delta,ensemble,terms,LIZARD KI,792,24,232.68176428438883,377.4754723798386,0.8408731271880769,14.277087699267971,27.18803434024522,-0.820067207843798,0.12760416666666666,0.4427083333333333,0.6080729166666666,631,0.96513470681458
detailed,other_diagnostic,prior_frozen_affine_coupon_delta,ensemble,terms,LIZARD no-KI,600,24,130.19518983710867,154.2990691477508,0.5298310896736768,10.412700471794807,16.507485530720608,-0.9205952422154005,0.11458333333333333,0.4704861111111111,0.6666666666666666,535,0.8934579439252337
detailed,other_diagnostic,prior_frozen_affine_coupon_delta,ensemble,terms,STEP KI,561,17,121.48217591773933,222.45051132031506,0.9156160093008091,10.9141837181511,20.538046915574927,0.9552949349280084,0.11397058823529412,0.48161764705882354,0.6856617647058824,462,0.9523809523809523
detailed,other_diagnostic,prior_frozen_affine_coupon_delta,ensemble,terms,STEP no-KI,525,21,68.53653757551614,95.03546204590876,0.9252407482506879,5.975503784709345,9.649592049984326,-0.6446680297441512,0.21031746031746032,0.6488095238095238,0.8095238095238095,488,0.9815573770491803
detailed,published_monthly_6,affine_coupon_delta,101,schedule,LIZARD no-KI,11,1,144.15908742418966,200.1765678512579,-51.38919759121573,141.9804753557331,187.82647856751126,-87.99521975018503,0.0,0.0,0.0,11,0.5454545454545454
detailed,published_monthly_6,affine_coupon_delta,101,schedule,STEP KI,11,1,95.6052760036349,129.18513712113452,-47.21303838745997,95.39499842939641,135.8615061242147,-65.06056073013546,0.0,0.0,0.09090909090909091,10,0.8
detailed,published_monthly_6,affine_coupon_delta,101,schedule,STEP no-KI,44,4,163.30065305980682,213.28632773408057,0.3698829897675434,161.82794125873784,213.48860535567945,-90.47816020616597,0.0,0.045454545454545456,0.09090909090909091,42,0.6904761904761905
detailed,published_monthly_6,affine_coupon_delta,101,terms,LIZARD no-KI,33,1,23.523660192846254,24.69584340470153,0.5310761617603112,5.371871311938143,7.6478122708075205,0.45485607768280123,0.15625,0.625,0.8125,32,1.0
detailed,published_monthly_6,affine_coupon_delta,101,terms,STEP KI,41,1,15.089805735711263,15.983345825525507,0.7479587148299464,3.5598098164923018,5.738045613853609,-0.4882220059671855,0.325,0.825,0.925,35,1.0
detailed,published_monthly_6,affine_coupon_delta,101,terms,STEP no-KI,132,4,16.145244972191037,17.487268555656453,0.9960364481072256,3.8323212761653114,6.010100212941459,0.27725928441183145,0.234375,0.75,0.9140625,128,1.0
detailed,published_monthly_6,affine_coupon_delta,233,schedule,LIZARD no-KI,11,1,196.66330780387017,246.23005758734706,-78.26790907808132,189.85286696978008,228.23583369095556,-51.812491069487685,0.0,0.0,0.0,11,0.45454545454545453
detailed,published_monthly_6,affine_coupon_delta,233,schedule,STEP KI,11,1,161.4897524846755,206.54174336753593,-122.2409613786054,156.12126493150905,199.80330837225375,-59.70833455950892,0.0,0.0,0.09090909090909091,10,0.8
detailed,published_monthly_6,affine_coupon_delta,233,schedule,STEP no-KI,44,4,234.3348887021635,294.8471903403227,-0.2041737546105109,229.1567513564829,292.26452454676183,-52.84894871536146,0.0,0.022727272727272728,0.06818181818181818,42,0.6190476190476191
detailed,published_monthly_6,affine_coupon_delta,233,terms,LIZARD no-KI,33,1,53.30875141959741,54.14923780477327,-1.2544431163044383,6.6692491964154215,9.686171841050278,0.8389707603572094,0.15625,0.625,0.78125,32,1.0
detailed,published_monthly_6,affine_coupon_delta,233,terms,STEP KI,41,1,19.458015214152088,19.80250670412178,0.6131196866104942,2.40894710564804,3.730361261274361,0.23210012614341052,0.475,0.875,0.95,35,1.0
detailed,published_monthly_6,affine_coupon_delta,233,terms,STEP no-KI,132,4,19.887170952445185,21.604565784256295,0.9939503301623671,3.9385975944709943,6.704427705188478,0.341613674317761,0.328125,0.7421875,0.8984375,128,1.0
detailed,published_monthly_6,affine_coupon_delta,47,schedule,LIZARD no-KI,11,1,176.49867116789193,216.62201856035097,-60.3508333241553,175.1475883130806,211.49372384031574,-66.43248089811762,0.0,0.0,0.0,11,0.45454545454545453
detailed,published_monthly_6,affine_coupon_delta,47,schedule,STEP KI,11,1,124.06215483872917,172.38858846763563,-84.85318825950482,126.1599618342912,173.97275500117289,-39.51270951442612,0.09090909090909091,0.09090909090909091,0.18181818181818182,10,0.9
detailed,published_monthly_6,affine_coupon_delta,47,schedule,STEP no-KI,44,4,235.6597058686411,294.8973129867857,-0.204583197247314,234.4905943638717,294.3419865598281,-25.99026944244969,0.0,0.0,0.0,42,0.6190476190476191
