item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl,hv_ns,iv_boot,iv_ns,hv_ns_se,iv_boot_se,iv_ns_se
KR6573322510,735607,STEP,0,0.897580808080808,1.0010453,1.0025618,0,0.9994404542386531,1.0012059115238487,0.9994404542386531,0.0006108463371607511,0.0006422314218438829,0.0006108463371607511
KR6533308518,735607,STEP,1,0.993,0.957702,0.9593166,0,0.9592103937119245,0.9594087424963713,0.9592103937119245,0.0008261736413728773,0.0008534912339979532,0.0008261736413728773
KR6773303518,735607,STEP,1,0.9148898989898988,0.9990779,0.9997563,0,0.999182611746341,0.9998601632211357,0.999182611746341,0.000494576697609826,0.0005142498250388614,0.000494576697609826
KR6573321512,735607,STEP,1,0.8915232323232323,1.0006498,1.001546,0,0.9995936288349331,1.0011844110913575,0.9995936288349331,0.0007033956714892764,0.0007381514745553473,0.0007033956714892764
KR6573320514,735607,STEP,1,0.8822049999999999,0.9764654,0.9755199,0,0.9758540279157459,0.9762376702941954,0.9758540279157459,0.00094290884898287,0.0009745385129535267,0.00094290884898287
KR6773304516,735607,STEP,1,0.8851717171717173,1.0112419,1.011408,0,1.009448465956375,1.0107202969945968,1.009448465956375,0.0006506869096429231,0.0006791890792856032,0.0006506869096429231
KR6513333510,735607,STEP,0,0.9000444444444445,1.0035516,1.0039299,0,1.0042371843367814,1.004503213915974,1.0042371843367814,0.0005558094474646581,0.0005801902877104433,0.0005558094474646581
KR6573319516,735607,STEP,1,0.8954340000000001,1.0037054,1.0061634,0,1.0039729541793465,1.0068650972343982,1.0039729541793465,0.0006344143178143063,0.0006595453161253071,0.0006344143178143063
KR6513332512,735607,STEP,1,0.9147545454545454,1.012361,1.0151637,0,1.0121502925857901,1.013752645356208,1.0121502925857901,0.00046077285893320004,0.0004854732244518504,0.00046077285893320004
KR6523329516,735607,STEP,1,0.85052,1.0161648,1.0179018,0,1.0154852764926852,1.018028866930306,1.0154852764926852,0.0006123894076568078,0.000636207180357756,0.0006123894076568078
KR6573323518,735607,STEP,1,0.8915444444444446,1.0001336,1.0004108,0,1.000161692430824,1.000664660746604,1.000161692430824,0.0005190374483620858,0.0005372300532282069,0.0005190374483620858
KR6583307519,735607,STEP,0,0.9030348,1.0078679,1.0087022,0,1.0082727205842734,1.0088332888126372,1.0082727205842734,0.0006372560718605268,0.000665283355533382,0.0006372560718605268
KR6543309514,735607,STEP,1,0.9977,1.0077823,1.0105597,0,1.0063792499434203,1.0100933042161166,1.0063792499434203,0.00045647330981689696,0.0004768230923041091,0.00045647330981689696
KR6583308517,735607,STEP,1,0.9183062,1.0082642,1.0088395,0,1.008389744900912,1.0086550322271883,1.008389744900912,0.0005263397593612105,0.0005459382551904062,0.0005263397593612105
KR6543317517,735607,STEP,1,0.9812121212121212,1.0074887,1.0090477,0,1.0086717939902097,1.0095115635499359,1.0086717939902097,0.0004169703645770193,0.0004405670263030276,0.0004169703645770193
KR6583310513,735607,STEP,1,0.8940610000000001,0.98570377,0.9851333,0,0.985045053281635,0.9863723370209336,0.985045053281635,0.0007426923524702758,0.0007712399843704123,0.0007426923524702758
KR6653305518,735607,STEP,1,0.8847209999999999,0.9651486,0.9661276,0,0.9649183109853416,0.965005693751201,0.9649183109853416,0.0008631936774710995,0.0008910510779173242,0.0008631936774710995
KR6523326512,735607,STEP,1,0.865223,0.999923,1.0014997,0,1.0007981123335659,1.0015178606197237,1.0007981123335659,0.0006678292278753807,0.0006931239553569665,0.0006678292278753807
KR6523324517,735607,STEP,1,0.875813,0.9960509,0.9981673,0,0.9968787247516215,0.9995511852353811,0.9968787247516215,0.0006071453548801794,0.0006340179148881244,0.0006071453548801794
KR6523331512,735607,STEP,1,0.866317,0.9713608,0.96988595,0,0.9710650951173156,0.9709323891650885,0.9710650951173156,0.0008581839513158357,0.0008874553449900988,0.0008581839513158357
KR6543308516,735607,STEP,1,0.9322,0.9976547,0.99729735,0,0.9970369153250008,0.9967225949466229,0.9970369153250008,0.0006613397334167857,0.0006821417910492462,0.0006613397334167857
KR6733305512,735607,STEP,1,0.912081,0.9972358,0.99724734,0,0.9982792108394205,0.9981748746532947,0.9982792108394205,0.0006372840608153356,0.0006543586159890891,0.0006372840608153356
KR6593310511,735610,STEP,1,0.830464,0.99773645,0.9987777,0,0.9969808779470622,0.9977539970040321,0.9969808779470622,0.0008048431306089269,0.0008355558610715398,0.0008048431306089269
KR6553314511,735610,STEP,1,0.9404858585858584,1.0053364,1.008298,0,1.0050098204683513,1.0077919154070318,1.0050098204683513,0.00042223322635988894,0.0004382646566167968,0.00042223322635988894
KR6593313515,735610,STEP,0,1.0216525252525253,1.0073822,1.0086519,0,1.007743897601217,1.0084824626043438,1.007743897601217,0.0007301764288131236,0.0007646323512839594,0.0007301764288131236
20150105000201_12287,735610,STEP,0,0.8830313131313131,0.9949792,0.9950751,0,0.9959719853017479,0.9961969251137227,0.9959719853017479,0.0005758746216890351,0.000598985641847776,0.0005758746216890351
KR6593312517,735610,STEP,1,0.873423,0.9956214,0.9945853,0,0.995569624838233,0.9960651479091496,0.995569624838233,0.0005827234773028281,0.000601286990290265,0.0005827234773028281
KR6513315517,735610,STEP,1,0.911229,0.976591,0.97702074,0,0.9765184771578759,0.9762448847189545,0.9765184771578759,0.0008062924489176215,0.0008330567562824714,0.0008062924489176215
KR6593311519,735610,STEP,1,0.884094,0.9988086,0.9990269,0,0.9988761589426547,0.9990924603201449,0.9988761589426547,0.0005750687113750545,0.0005916207287856678,0.0005750687113750545
KR6703312514,735610,STEP,0,0.9266272727272729,1.0007876,1.0015423,0,1.0004807191818952,1.0009867976136506,1.0004807191818952,0.0005675939097824088,0.0005901988655955455,0.0005675939097824088
KR6673305514,735610,STEP,1,0.912081,0.9963957,0.996319,0,0.9966660675011575,0.9966644494902342,0.9966660675011575,0.0006517273967281384,0.0006684976357280112,0.0006517273967281384
KR6503334510,735610,STEP,0,0.877296,0.9914248,0.9930875,0,0.9909267703637481,0.9921659096188843,0.9909267703637481,0.0007965077087683966,0.0008348230897935146,0.0007965077087683966
KR6593306519,735610,STEP,1,0.866034,0.967286,0.9668257,0,0.9688456092961133,0.9688454990547151,0.9688456092961133,0.0008698649701683792,0.0008985006933441593,0.0008698649701683792
KR6553335516,735610,STEP,0,0.927560606060606,0.99598557,0.99622136,0,0.9966083359796554,0.9966803739961236,0.9966083359796554,0.00040302626113614793,0.0004161318551297054,0.00040302626113614793
KR6573346519,735610,STEP,0,0.8889777777777776,1.0036066,1.003931,0,1.0034499773282557,1.0037714874602854,1.0034499773282557,0.0005804427299320777,0.0006046894376544537,0.0005804427299320777
KR6703323511,735610,STEP,1,0.9550444444444444,1.0100799,1.0107048,0,1.0098167417164892,1.0108135920938104,1.0098167417164892,0.00044303318177978254,0.00046629283181050235,0.00044303318177978254
KR6503335517,735610,STEP,0,0.894598,0.9936896,0.99534035,0,0.9941852387927472,0.9970750000614673,0.9941852387927472,0.0008719116123122349,0.0009173740784419301,0.0008719116123122349
KR6513313512,735610,STEP,1,0.880541,0.9763723,0.97777814,0,0.9778871177848428,0.9776009210377932,0.9778871177848428,0.0007955110120580407,0.0008214556546919401,0.0007955110120580407
KR6503324511,735610,STEP,0,0.91925632,1.0031532,1.005595,0,1.0035397761553526,1.0052010227106511,1.0035397761553526,0.0006231301758992632,0.0006575217537047078,0.0006231301758992632
KR6573353515,735610,STEP,1,0.813583,0.99506515,0.9949558,0,0.9968827776130289,0.9962751326989383,0.9968827776130289,0.0009577216720677438,0.000986098516454297,0.0009577216720677438
KR6513314510,735610,STEP,1,0.8978229999999999,0.9773372,0.9774566,0,0.9772115742929279,0.9771429031137377,0.9772115742929279,0.0008018815036097065,0.0008262227596003727,0.0008018815036097065
KR6593309513,735610,STEP,1,0.87941,0.9771198,0.9779678,0,0.9761550898853689,0.977775685736537,0.9761550898853689,0.0007540749730965945,0.0007809091394764496,0.0007540749730965945
KR6513316515,735610,STEP,1,0.8838030000000001,0.9765659,0.9758656,0,0.9787145433500409,0.9787167199961841,0.9787145433500409,0.0007957473912412163,0.0008206670689405389,0.0007957473912412163
KR6573349513,735610,STEP,0,0.906935,1.0127553,1.0155668,0,1.0128319139033557,1.015224091361463,1.0128319139033557,0.0006997122495901835,0.0007419602790404307,0.0006997122495901835
KR6503322515,735610,STEP,0,0.92657214,0.9975486,0.9969818,0,0.9967665511637926,0.9973264200214297,0.9967665511637926,0.0005544429116383805,0.0005755545158941449,0.0005544429116383805
KR6503323513,735610,STEP,0,0.92618519,0.9992966,0.9992275,0,0.9997567984871566,1.0008444656319917,0.9997567984871566,0.0005432559773666111,0.0005719582946769847,0.0005432559773666111
KR6573352517,735610,STEP,1,0.871751,1.0034354,1.005879,0,1.0021492311239242,1.0045753133188933,1.0021492311239242,0.0006626227664849595,0.0006895666138503581,0.0006626227664849595
KR6503312516,735610,STEP,0,0.911904,1.0247065,1.0267842,0,1.0245818800885231,1.0276314812019467,1.0245818800885231,0.0007273995098613859,0.000769770012933855,0.0007273995098613859
20150105000201_12288,735610,STEP,0,0.8523464646464646,1.0026438,1.0040075,0,1.0036253240734339,1.004665717588365,1.0036253240734339,0.0008010238361772601,0.0008405346356191109,0.0008010238361772601
KR6503320519,735610,STEP,0,0.96022976,1.0004727,1.0014652,0,1.0005787167191504,1.0013290197130293,1.0005787167191504,0.0003598722021078674,0.0003732615849252928,0.0003598722021078674
KR6503321517,735610,STEP,0,0.93418962,0.9975163,0.9981689,0,0.9972652618698776,0.9981952250201255,0.9972652618698776,0.0004933348274814076,0.0005159486251589146,0.0004933348274814076
KR6503319511,735610,STEP,0,0.949502,1.1457593,1.1480571,0,1.1463311234783382,1.1497119325727225,1.1463311234783382,0.0010010599337038578,0.0010604993326994222,0.0010010599337038578
KR6553336514,735610,STEP,0,0.8925636363636363,0.99830306,1.0006357,0,0.9993847873181104,1.0013453657776117,0.9993847873181104,0.0008554850998561435,0.0009001966077791629,0.0008554850998561435
KR6553334519,735610,STEP,0,0.9332292929292928,1.0007683,1.0017191,0,1.0005132041852922,1.001062620773539,1.0005132041852922,0.00039386780036544493,0.00040643209835700036,0.00039386780036544493
KR6503325518,735610,STEP,1,0.91122579,1.0009885,1.0019197,0,1.002305628990382,1.0030828719321638,1.002305628990382,0.0006865367042611946,0.0007160925431989952,0.0006865367042611946
KR6503318513,735610,STEP,0,0.93645269,0.9937813,0.9953537,0,0.9931732873067259,0.9941143315415829,0.9931732873067259,0.000533663419805498,0.0005596169863822324,0.000533663419805498
KR6503317515,735610,STEP,0,0.91839019,1.001813,1.0074606,0,1.0035454717244954,1.0076244402617216,1.0035454717244954,0.0007661438380179646,0.0008158199498967747,0.0007661438380179646
KR6543326518,735611,STEP,1,0.9702020202020202,1.0032843,1.0039563,0,1.0029654045525938,1.0039307629175485,1.0029654045525938,0.0004513691829548121,0.00047173587426287166,0.0004513691829548121
KR6523351510,735611,STEP,1,0.8709120000000001,0.9968464,0.9973167,0,0.9960588838756085,0.9965631419226527,0.9960588838756085,0.0006008504620811406,0.0006190549258019066,0.0006008504620811406
KR6523352518,735611,STEP,1,0.88216,1.0152924,1.0177331,0,1.0151316914521158,1.0184096067942678,1.0151316914521158,0.00047311045460330677,0.0004950031065320663,0.00047311045460330677
KR6593349519,735611,STEP,1,1.0300272727272728,1.0092537,1.0102862,0,1.0101554158844053,1.0112854739367962,1.0101554158844053,0.0006461840934580193,0.0006764509132420932,0.0006461840934580193
KR6523356519,735611,STEP,1,0.867389,0.9740705,0.97528166,0,0.9727720227830112,0.974502963604033,0.9727720227830112,0.0007883951653093863,0.0008218860684348321,0.0007883951653093863
KR6573371517,735612,STEP,1,0.8385819999999999,0.99278295,0.9928583,0,0.9927946479793638,0.9922730771843344,0.9927946479793638,0.0007954260410357098,0.000819971241058569,0.0007954260410357098
KR6553361512,735612,STEP,1,0.8911252525252524,0.99808025,0.99988663,0,0.9987142544910311,1.0002670486763119,0.9987142544910311,0.0007129866458673385,0.000747499894863126,0.0007129866458673385
KR6553362510,735612,STEP,1,0.9015939393939396,1.0018809,1.0026102,0,1.0010862537480891,1.0015445934452116,1.0010862537480891,0.0005235176581574308,0.0005447023999201284,0.0005235176581574308
KR6593377510,735612,STEP,1,1.019409090909091,1.0104482,1.0121472,0,1.0116914962109178,1.012521861134842,1.0116914962109178,0.0006658982235059464,0.0006965634036774569,0.0006658982235059464
KR6573372515,735612,STEP,1,0.863682,0.9697216,0.9708397,0,0.9706805496387184,0.970708268949017,0.9706805496387184,0.0008818635280456511,0.0009106512657954159,0.0008818635280456511
KR6573368513,735612,STEP,1,0.851475,1.0129802,1.0134857,0,1.0119964938893915,1.0134510121539235,1.0119964938893915,0.0004960635100068527,0.0005127493812585084,0.0004960635100068527
KR6573369511,735612,STEP,1,0.884858,1.0027391,1.0032842,0,1.0020359893612563,1.0023405445434153,1.0020359893612563,0.0005456917814736985,0.0005631165795100422,0.0005456917814736985
KR6703329518,735612,STEP,1,0.9597727272727272,1.0122527,1.0138781,0,1.0122030037976801,1.0131936125725507,1.0122030037976801,0.00044727020453535387,0.0004700427895908744,0.00044727020453535387
KR6573370519,735612,STEP,1,0.8670110000000001,1.0002888,1.0017463,0,1.0010709081560374,1.0011324936356396,1.0010709081560374,0.0006492738939275405,0.0006674300024870733,0.0006492738939275405
KR6523370510,735613,STEP,1,0.839109,1.027907,1.0289955,0,1.0278347166001798,1.0300817596435548,1.0278347166001798,0.0006214566860042645,0.0006480836437019104,0.0006214566860042645
KR6523372516,735613,STEP,1,0.846201,0.9683058,0.96692574,0,0.9688304851971566,0.9684759466711432,0.9688304851971566,0.0008684170087251474,0.0008967152638620255,0.0008684170087251474
KR6523368514,735613,STEP,1,0.857933,0.99609154,0.9965321,0,0.996026600112766,0.9956289790347218,0.996026600112766,0.0006162257080051898,0.0006353826595525794,0.0006162257080051898
KR6583320512,735614,STEP,1,0.8980712,1.0054924,1.0056629,0,1.0056598501209169,1.0060450939796866,1.0056598501209169,0.0005494792559889016,0.000568135210069417,0.0005494792559889016
KR6503352512,735614,STEP,1,0.9253646464646466,1.0179552,1.0191686,0,1.018560492399335,1.019330013712123,1.018560492399335,0.0006894688693934177,0.0007205591031699208,0.0006894688693934177
KR6733308516,735614,STEP,1,0.881885,0.9964061,0.99570644,0,0.9957437906749547,0.9952860700137913,0.9957437906749547,0.0006546930157785397,0.0006744923506356094,0.0006546930157785397
KR65733AF513,735614,STEP,1,0.923615,1.0112021,1.012669,0,1.0116510342501104,1.0119112494092435,1.0116510342501104,0.0004397922914100225,0.000450865654526949,0.0004397922914100225
KR6503349518,735614,STEP,0,0.9317959595959596,1.010181,1.0099853,0,1.0100447060432285,1.0107146071460098,1.0100447060432285,0.0005825352685481103,0.0006054006657502295,0.0005825352685481103
KR6553379514,735614,STEP,0,0.954310101010101,1.0138807,1.0180124,0,1.0138030801817774,1.0174007286977023,1.0138030801817774,0.0004215845610354368,0.00045477032677623705,0.0004215845610354368
KR65733AH519,735614,STEP,1,0.8411489999999999,0.9977485,0.998561,0,0.9987418839126825,0.9998417106941342,0.9987418839126825,0.0008153114568445425,0.0008461664947791097,0.0008153114568445425
KR6533327518,735614,STEP,1,0.9915,0.95569897,0.95662636,0,0.9565707602202892,0.956781742868945,0.9565707602202892,0.0008434369409736596,0.0008697152185074768,0.0008434369409736596
KR65933AX512,735614,STEP,1,1.0341010101010102,1.0117072,1.0130545,0,1.0118635497044772,1.0127683018833398,1.0118635497044772,0.0004686483480671771,0.000486820856747263,0.0004686483480671771
KR65733AG511,735614,STEP,1,0.8844110000000001,1.0006715,1.0016552,0,1.0011222841147334,1.0025596527259797,1.0011222841147334,0.0005656542729850127,0.0005871936573825014,0.0005656542729850127
KR65233AS517,735614,STEP,1,0.8966484848484848,1.0118754,1.0130154,0,1.0121777521394193,1.0131387970224024,1.0121777521394193,0.0004492265599130454,0.00047144292455135505,0.0004492265599130454
KR6503353510,735614,STEP,1,0.9511262626262624,1.0190735,1.0213783,0,1.0190842306479813,1.0207438123799861,1.0190842306479813,0.0005718120660103506,0.0006001854332438042,0.0005718120660103506
KR6543321519,735614,STEP,1,0.9362,0.9151093,0.9190389,0,0.9145061775609851,0.9177598690163344,0.9145061775609851,0.000676328309391963,0.0007035491500435323,0.000676328309391963
KR6583323516,735614,STEP,1,0.8276148999999999,0.994261,0.9959135,0,0.9957104076363146,0.9950340413041413,0.9957104076363146,0.0009777015408525055,0.0010089506518098186,0.0009777015408525055
KR6543320511,735614,STEP,1,0.9313,1.0079145,1.0068849,0,1.0061967317171394,1.0060638667602093,1.0061967317171394,0.0006959933936530406,0.0007196769016352758,0.0006959933936530406
KR6583319514,735614,STEP,0,0.8811684,1.0065151,1.0071654,0,1.0047406588241459,1.0052131595827638,1.0047406588241459,0.0006641155599559829,0.0006924433675474332,0.0006641155599559829
KR6513381519,735614,STEP,1,0.9288565656565656,1.0198603,1.0213852,0,1.019291835899651,1.0210586029075086,1.019291835899651,0.0004643017256654018,0.0004890506285271585,0.0004643017256654018
KR65733AE516,735614,STEP,1,0.90947,1.0136313,1.0179496,0,1.0128126767612993,1.016592925305292,1.0128126767612993,0.0005347675817612701,0.0005549356337153573,0.0005347675817612701
KR6773309515,735614,STEP,1,0.945050505050505,1.01005,1.0106924,0,1.01007402051799,1.010788438877091,1.01007402051799,0.00032606571705460434,0.000340784257902613,0.00032606571705460434
KR6593370515,735617,STEP,1,0.8672049999999999,0.96974814,0.969654,0,0.9706491571582854,0.9704810297742485,0.9706491571582854,0.0008999243036213078,0.0009272109542588189,0.0008999243036213078
KR6513343519,735617,STEP,1,0.928949,0.9856735,0.9842926,0,0.9843075662124902,0.9842713378712535,0.9843075662124902,0.000754128510671814,0.0007781271566084145,0.000754128510671814
KR65033BE519,735617,STEP,0,0.9504535353535354,1.0139563,1.014226,0,1.0123493266396224,1.0130893675886095,1.0123493266396224,0.0005444633758718178,0.0005728656556251226,0.0005444633758718178
KR6593369517,735617,STEP,0,0.855132,1.017045,1.0220144,0,1.0194747635703534,1.0233304506856948,1.0194747635703534,0.000774118511208143,0.0008235477708530488,0.000774118511208143
KR65033A2512,735617,STEP,0,0.9696181818181816,1.0027689,1.003115,0,1.0032995191633702,1.003447218888253,1.0032995191633702,0.00042121057543767954,0.0004355171615972326,0.00042121057543767954
KR65733B8511,735617,STEP,1,0.8574379999999999,0.9698955,0.9711888,0,0.9702759113460779,0.9702988692201674,0.9702759113460779,0.0009617047963469435,0.0009925076245740003,0.0009617047963469435
KR6503383517,735617,STEP,0,0.98056793,1.0052552,1.006309,0,1.006195693846792,1.006774994521588,1.006195693846792,0.00034940119318629535,0.0003663369009036029,0.00034940119318629535
KR6593366513,735617,STEP,1,0.8857809999999999,1.0022047,1.0033808,0,1.0024041515320539,1.0038200264163315,1.0024041515320539,0.0005622879348597173,0.0005846295097940428,0.0005622879348597173
KR6593364518,735617,STEP,1,0.896453,1.0245248,1.0258021,0,1.024753630676493,1.0265497072584928,1.024753630676493,0.00041830959542735603,0.00043541779937923035,0.00041830959542735603
KR6503384515,735617,STEP,0,0.91771696,1.0062147,1.007272,0,1.0055003391541542,1.0064300578620284,1.0055003391541542,0.0005208537234832616,0.0005451448540766258,0.0005208537234832616
KR6573387513,735617,STEP,0,0.8949747474747475,1.0136029,1.0145911,0,1.0142150072820484,1.0151710626315325,1.0142150072820484,0.0005219837798174148,0.0005506644286813949,0.0005219837798174148
KR6533381515,735617,STEP,0,0.9995,1.0305288,1.032781,0,1.0294600088320673,1.0322790114808829,1.0294600088320673,0.000749642935475316,0.0007944053081275156,0.000749642935475316
KR6513344517,735617,STEP,1,0.898175,0.9841634,0.9841815,0,0.9838268352270126,0.9836358368303627,0.9838268352270126,0.0007540053271918733,0.0007788960462887052,0.0007540053271918733
KR6503362511,735617,STEP,0,0.987919,1.0170028,1.0182756,0,1.0157977382812649,1.0186694125153124,1.0157977382812649,0.0007173950663220642,0.0007573450202779995,0.0007173950663220642
KR6513342511,735617,STEP,1,0.856835,0.9844043,0.98379564,0,0.9841859320372343,0.9837494624778629,0.9841859320372343,0.0007566839045299224,0.0007817260557857528,0.0007566839045299224
KR65733B7513,735617,STEP,1,0.8074140000000001,0.9970059,0.9943174,0,0.995526284397766,0.9947026422467082,0.995526284397766,0.0009629751618629744,0.0009930742966696654,0.0009629751618629744
KR65033A9517,735617,STEP,0,0.87,0.9898989,0.9934787,0,0.9915374107446522,0.9943961305275559,0.9915374107446522,0.0008903558952182927,0.0009352721080148753,0.0008903558952182927
KR6773307519,735617,STEP,0,0.9384181818181818,1.0099177,1.0107279,0,1.0101311978455634,1.0106623119276017,1.0101311978455634,0.00040360576867400733,0.00041719435823133356,0.00040360576867400733
KR6593368519,735617,STEP,1,0.924118,1.0115062,1.0118791,0,1.011674866759777,1.0119565059810878,1.011674866759777,0.0004347098219578215,0.0004472369165893631,0.0004347098219578215
KR6593367511,735617,STEP,1,0.8844069999999999,1.0047139,1.0050358,0,1.0055515437979252,1.0056618845328689,1.0055515437979252,0.0005830385560438975,0.000599894252583128,0.0005830385560438975
KR6703347510,735617,STEP,0,0.921430303030303,1.0144794,1.0140908,0,1.012559932916239,1.0127407589800657,1.012559932916239,0.0006083391710758983,0.0006340895281578213,0.0006083391710758983
KR6703351512,735617,STEP,0,0.8850070707070706,0.9992811,1.0021483,0,0.9985913260683418,1.000539704939723,0.9985913260683418,0.0008822302074397383,0.0009265831984531238,0.0008822302074397383
KR6503382519,735617,STEP,0,0.944917,1.1697259,1.172658,0,1.1680590285547077,1.1712677295140923,1.1680590285547077,0.0011441410838426592,0.001209653036596899,0.0011441410838426592
KR6503381511,735617,STEP,0,0.92973351,0.9993244,1.0010341,0,0.998939703887701,0.9994590912923217,0.998939703887701,0.000513230347679092,0.0005384104374896271,0.000513230347679092
KR6503387518,735617,STEP,1,0.8882579599999999,1.0152845,1.0154132,0,1.0161297980599104,1.0172198920466007,1.0161297980599104,0.0007248566050689296,0.0007552665964925509,0.0007248566050689296
KR6593365515,735617,STEP,1,0.8860530000000001,0.99391526,0.99769616,0,0.9942500773254782,0.9979815414622426,0.9942500773254782,0.0005307061976504197,0.0005552238627328396,0.0005307061976504197
KR6643301510,735617,STEP,0,0.894868,1.0042093,1.0087156,0,1.0040031920358539,1.008712278926,1.0040031920358539,0.0007796992907191077,0.0008251442833831365,0.0007796992907191077
KR6503386510,735617,STEP,0,0.89799471,1.0136724,1.0146133,0,1.0139554079666733,1.015842828503251,1.0139554079666733,0.0006374034387182885,0.0006736844225550448,0.0006374034387182885
KR6703348518,735617,STEP,0,0.9094747474747474,1.0095197,1.0096701,0,1.0098869705550373,1.0102399938937277,1.0098869705550373,0.0005904107504321833,0.0006159046803530401,0.0005904107504321833
KR6503380513,735617,STEP,0,0.90218695,1.0081052,1.013595,0,1.008020331374556,1.0124964345421643,1.008020331374556,0.0007922608241154335,0.0008408373852416588,0.0007922608241154335
KR6553355514,735617,STEP,0,0.8965333333333334,1.0036352,1.0077267,0,1.0053694957725703,1.0093728395208716,1.0053694957725703,0.0007446191317128715,0.0007878629839715499,0.0007446191317128715
KR65033AG516,735617,STEP,0,0.881627,1.0040206,1.0051305,0,1.0033013780433684,1.0039266240023077,1.0033013780433684,0.0007195389317712111,0.0007533024641525373,0.0007195389317712111
KR6503385512,735617,STEP,0,0.90570418,1.0093163,1.0102036,0,1.0089942946366965,1.0102076725013553,1.0089942946366965,0.000574620742336788,0.000605535718331893,0.000574620742336788
KR6773310513,735618,STEP,1,0.932509090909091,1.0051702,1.0057719,0,1.0052714035887271,1.006354230200872,1.0052714035887271,0.0004827764293731669,0.0005032147342925663,0.0004827764293731669
KR6583343514,735618,STEP,1,0.9157215,1.0044483,1.00544,0,1.0044224761918188,1.005396472050622,1.0044224761918188,0.00048440037889767995,0.0005044878479125693,0.00048440037889767995
KR65233AC511,735618,STEP,1,0.86777,0.9959808,0.9966848,0,0.997022007022053,0.9969847726229578,0.997022007022053,0.0006501845018671522,0.000669922002711313,0.0006501845018671522
KR6503360515,735618,STEP,1,0.949379797979798,1.0176116,1.017885,0,1.016372149059549,1.0179679613042623,1.016372149059549,0.0006074490338054786,0.0006383860917893342,0.0006074490338054786
KR65233AG512,735618,STEP,1,0.8546100000000001,0.95910096,0.9598501,0,0.9607144735239446,0.9605654113385826,0.9607144735239446,0.0009176412723942964,0.0009444110825592997,0.0009176412723942964
KR65933AW514,735618,STEP,1,1.048938383838384,1.009342,1.0114617,0,1.0092683333687484,1.0120131456613541,1.0092683333687484,0.000650602194296872,0.0006829460250813373,0.000650602194296872
KR65233AF514,735618,STEP,1,0.8478450000000001,1.0011889,1.0010042,0,1.002243027376756,1.0016865031316877,1.002243027376756,0.0008466397428640252,0.0008711013043055126,0.0008466397428640252
KR65233AD519,735618,STEP,1,0.8749120000000001,1.0157168,1.0185695,0,1.0151285382527857,1.0179802782345564,1.0151285382527857,0.0005598274681283997,0.0005829304666774451,0.0005598274681283997
KR65733BK511,735619,STEP,0,0.8752629999999999,1.0108361,1.0149658,0,1.010354600559175,1.015224228299409,1.010354600559175,0.0008509795044277395,0.0009006827780764736,0.0008509795044277395
KR6543348512,735619,STEP,1,0.9817171717171718,1.0100168,1.0100262,0,1.0095954158011824,1.0106100498426707,1.0095954158011824,0.000488013455251976,0.000508458122604191,0.000488013455251976
KR65033B5514,735619,STEP,0,0.943049,1.0017984,1.0016385,0,1.0012740697808564,1.0019479714583606,1.0012740697808564,0.00038704050239057126,0.0004023719884982413,0.00038704050239057126
KR65733BG519,735619,STEP,1,0.8696149999999999,0.99510854,0.9943292,0,0.995476971134916,0.9951287646971643,0.995476971134916,0.0006487982618165508,0.0006662777174024285,0.0006487982618165508
KR6793308513,735619,STEP,1,0.948590909090909,1.0082725,1.0089023,0,1.0083198301102967,1.0090919343385845,1.0083198301102967,0.00036034316544057303,0.0003739528780526379,0.00036034316544057303
KR65733BJ513,735619,STEP,1,0.817054,0.99333304,0.9899843,0,0.9924567077424378,0.9915523596357554,0.9924567077424378,0.0010142112386946603,0.0010435178772417392,0.0010142112386946603
KR65033B6512,735619,STEP,0,0.917247,1.0025195,1.0020545,0,1.001377963694185,1.0022448258578778,1.001377963694185,0.0005503876148931377,0.0005750830384121745,0.0005503876148931377
KR6793309511,735619,STEP,1,1.0222252525252526,1.0055144,1.0052838,0,1.0043434603773058,1.004646642896533,1.0043434603773058,0.00037523446420744983,0.0003902814991389253,0.00037523446420744983
KR65733BF511,735619,STEP,1,0.8775229999999999,1.0077447,1.0098238,0,1.0080729627475142,1.0097112103551626,1.0080729627475142,0.0004480173892639577,0.00046452397207324297,0.0004480173892639577
KR65033B7510,735619,STEP,0,0.8978780000000001,1.0041096,1.0076132,0,1.004808951390907,1.0062586070612074,1.004808951390907,0.0006946511385515074,0.0007310315266010254,0.0006946511385515074
KR65733BH517,735619,STEP,1,0.8807780000000001,0.99591273,0.99829954,0,0.9960493871897459,0.9976145411651581,0.9960493871897459,0.0006167578557278057,0.0006375840460414902,0.0006167578557278057
KR65233B5512,735620,STEP,1,0.8367959999999999,1.0188816,1.0205762,0,1.0191097640048712,1.0206123714294284,1.0191097640048712,0.0007093673468369917,0.0007380956912827535,0.0007093673468369917
KR65333A8516,735620,STEP,1,0.9994949494949495,1.0042847,1.0058138,0,1.0050128877144306,1.0058417785171418,1.0050128877144306,0.0004953512001187366,0.0005180424332783026,0.0004953512001187366
KR65233B4515,735620,STEP,1,0.8698899999999999,0.9983544,0.99778867,0,0.9978388517837972,0.9974448213156313,0.9978388517837972,0.0006733853762017342,0.000690342992072646,0.0006733853762017342
KR65233B6510,735620,STEP,1,0.81521,0.993698,0.9927677,0,0.99283834875077,0.9917753458034247,0.99283834875077,0.001044768411655989,0.0010735162432619024,0.001044768411655989
