item,reason
KR6SS00016W0,payment_lag_not_identifiable_from_maturity
KR6SS0001705,payment_lag_not_identifiable_from_maturity
KR6SS0001713,payment_lag_not_identifiable_from_maturity
KR6SS0001721,missing_explicit_survival_coupon
KR6SS0001739,missing_explicit_survival_coupon
KR6SS0001747,payment_lag_not_identifiable_from_maturity
KR6SS0001754,payment_lag_not_identifiable_from_maturity
KR6SS0001788,payment_lag_not_identifiable_from_maturity
KR6SS0001796,payment_lag_not_identifiable_from_maturity
KR6SS00017E6,extra_formula_or_level_PMT_1_FRML
KR6SS00017F3,missing_explicit_survival_coupon
KR6SS00017G1,iv_missing_series
KR6SS00017H9,missing_explicit_survival_coupon
KR6SS00017J5,missing_explicit_survival_coupon
KR6SS00017L1,missing_explicit_survival_coupon
KR6SS00017N7,missing_explicit_survival_coupon
KR6SS0001812,missing_explicit_survival_coupon
KR6SS0001820,payment_lag_not_identifiable_from_maturity
KR6SS0001838,payment_lag_not_identifiable_from_maturity
KR6SS0001853,payment_lag_not_identifiable_from_maturity
KR6SS0001861,payment_lag_not_identifiable_from_maturity
KR6SS0001887,missing_explicit_survival_coupon
KR6SS00018D6,payment_lag_not_identifiable_from_maturity
KR6SS00018E4,payment_lag_not_identifiable_from_maturity
KR6SS00018F1,payment_lag_not_identifiable_from_maturity
KR6SS00018G9,payment_lag_not_identifiable_from_maturity
KR6SS00018P0,iv_missing_series
KR6SS00018Q8,missing_explicit_survival_coupon
KR6SS00018R6,missing_explicit_survival_coupon
KR6SS00018V8,missing_explicit_survival_coupon
KR6SS00018Z9,payment_lag_not_identifiable_from_maturity
KR6SS0001903,missing_explicit_survival_coupon
KR6SS0001960,payment_lag_not_identifiable_from_maturity
KR6SS00019K9,payment_lag_not_identifiable_from_maturity
KR6SS00019L7,payment_lag_not_identifiable_from_maturity
KR6SS00019N3,payment_lag_not_identifiable_from_maturity
KR6SS00019T0,payment_lag_not_identifiable_from_maturity
KR6SS00019V6,payment_lag_not_identifiable_from_maturity
KR6SS00019W4,payment_lag_not_identifiable_from_maturity
KR6SS00019X2,missing_explicit_survival_coupon
KR6SS00019Y0,payment_lag_not_identifiable_from_maturity
KR6SS00019Z7,payment_lag_not_identifiable_from_maturity
KR6SS0001A08,payment_lag_not_identifiable_from_maturity
KR6SS0001A16,extra_formula_or_level_PMT_1_FRML
KR6SS0001A32,payment_lag_not_identifiable_from_maturity
KR6SS0001A40,payment_lag_not_identifiable_from_maturity
KR6SS0001A65,iv_missing_series
KR6SS0001A73,iv_missing_series
KR6SS0001A81,missing_explicit_survival_coupon
KR6SS0001A99,payment_lag_not_identifiable_from_maturity
KR6SS0001AC6,missing_explicit_survival_coupon
KR6SS0001AL7,extra_formula_or_level_PMT_1_FRML
KR6SS0001AM5,payment_lag_not_identifiable_from_maturity
KR6SS0001AN3,missing_explicit_survival_coupon
KR6SS0001AW4,payment_lag_not_identifiable_from_maturity
KR6SS0001AX2,missing_explicit_survival_coupon
KR6SS0001BB6,payment_lag_not_identifiable_from_maturity
KR6SS0001BG5,payment_lag_not_identifiable_from_maturity
KR6SS0001BL5,iv_missing_series
KR6SS0001BP6,iv_missing_series
KR6SS0001BQ4,missing_explicit_survival_coupon
KR6SS0001BR2,missing_explicit_survival_coupon
KR6SS0001BS0,payment_lag_not_identifiable_from_maturity
KR6SS0001BT8,missing_explicit_survival_coupon
KR6SS0001BV4,missing_explicit_survival_coupon
KR6SS0001C30,payment_lag_not_identifiable_from_maturity
KR6SS0001C48,payment_lag_not_identifiable_from_maturity
KR6SS0001C55,missing_explicit_survival_coupon
KR6SS0001C63,missing_explicit_survival_coupon
KR6SS0001C71,missing_explicit_survival_coupon
KR6SS0001C89,payment_lag_not_identifiable_from_maturity
KR6SS0001C97,extra_formula_or_level_PMT_1_FRML
KR6SS0001CW0,payment_lag_not_identifiable_from_maturity
KR6SS0001CX8,payment_lag_not_identifiable_from_maturity
KR6SS0001CY6,payment_lag_not_identifiable_from_maturity
KR6SS0001CZ3,missing_explicit_survival_coupon
KR6SS0001D05,missing_explicit_survival_coupon
KR6SS0001D13,payment_lag_not_identifiable_from_maturity
KR6SS0001DF3,payment_lag_not_identifiable_from_maturity
KR6SS0001DG1,payment_lag_not_identifiable_from_maturity
KR6SS0001DH9,payment_lag_not_identifiable_from_maturity
KR6SS0001DJ5,missing_explicit_survival_coupon
KR6SS0001DK3,payment_lag_not_identifiable_from_maturity
KR6SS0001DX6,payment_lag_not_identifiable_from_maturity
KR6SS0001DY4,payment_lag_not_identifiable_from_maturity
KR6SS0001E20,payment_lag_not_identifiable_from_maturity
KR6SS0001E38,payment_lag_not_identifiable_from_maturity
KR6SS0001E46,payment_lag_not_identifiable_from_maturity
KR6SS0001E53,payment_lag_not_identifiable_from_maturity
KR6SS0001E61,payment_lag_not_identifiable_from_maturity
KR6SS0001EB0,payment_lag_not_identifiable_from_maturity
KR6SS0001EC8,payment_lag_not_identifiable_from_maturity
KR6SS0001ED6,payment_lag_not_identifiable_from_maturity
KR6SS0001EE4,payment_lag_not_identifiable_from_maturity
KR6SS0001EG9,payment_lag_not_identifiable_from_maturity
KR6SS0001EH7,missing_explicit_survival_coupon
KR6SS0001EY2,missing_explicit_survival_coupon
KR6SS0001EZ9,missing_explicit_survival_coupon
KR6SS0001F29,iv_missing_series
KR6SS0001F37,missing_explicit_survival_coupon
KR6SS0001F45,missing_explicit_survival_coupon
KR6SS0001F52,payment_lag_not_identifiable_from_maturity
KR6SS0001F86,missing_explicit_survival_coupon
KR6SS0001G36,extra_formula_or_level_PMT_1_FRML
KR6SS0001G44,iv_missing_series
KR6SS0001G51,missing_explicit_survival_coupon
KR6SS0001G69,missing_explicit_survival_coupon
KR6SS0001G77,payment_lag_not_identifiable_from_maturity
KR6SS0001G93,missing_explicit_survival_coupon
KR6SS0001GZ4,missing_explicit_survival_coupon
KR6SS0001H01,missing_explicit_survival_coupon
KR6SS0001H19,missing_explicit_survival_coupon
KR6SS0001H27,missing_explicit_survival_coupon
KR6SS0001H35,missing_explicit_survival_coupon
KR6SS0001H43,missing_explicit_survival_coupon
KR6SS0001H68,missing_explicit_survival_coupon
KR6SS0001HA5,iv_missing_series
KR6SS0001HK4,payment_lag_not_identifiable_from_maturity
KR6SS0001HL2,payment_lag_not_identifiable_from_maturity
KR6SS0001HM0,payment_lag_not_identifiable_from_maturity
KR6SS0001HN8,payment_lag_not_identifiable_from_maturity
KR6SS0001HQ1,payment_lag_not_identifiable_from_maturity
KR6SS0001HR9,payment_lag_not_identifiable_from_maturity
KR6SS0001HS7,payment_lag_not_identifiable_from_maturity
KR6SS0001J58,payment_lag_not_identifiable_from_maturity
KR6SS0001J66,payment_lag_not_identifiable_from_maturity
KR6SS0001J82,payment_lag_not_identifiable_from_maturity
KR6SS0001JA1,missing_explicit_survival_coupon
KR6SS0001JB9,missing_explicit_survival_coupon
KR6SS0001JC7,missing_explicit_survival_coupon
KR6SS0001JD5,missing_explicit_survival_coupon
KR6SS0001JE3,payment_lag_not_identifiable_from_maturity
KR6SS0001JF0,missing_explicit_survival_coupon
KR6SS0001JT1,missing_explicit_survival_coupon
KR6SS0001JV7,missing_explicit_survival_coupon
KR6SS0001K22,iv_missing_series
KR6SS0001K30,missing_explicit_survival_coupon
KR6SS0001K48,missing_explicit_survival_coupon
KR6SS0001K55,missing_explicit_survival_coupon
KR6SS0001K63,missing_explicit_survival_coupon
KR6SS0001K71,missing_explicit_survival_coupon
KR6SS0001K89,payment_lag_not_identifiable_from_maturity
KR6SS0001K97,missing_explicit_survival_coupon
KR6SS0001KB7,missing_explicit_survival_coupon
KR6SS0001KC5,missing_explicit_survival_coupon
KR6SS0001KJ0,payment_lag_not_identifiable_from_maturity
KR6SS0001KK8,missing_explicit_survival_coupon
KR6SS0001KL6,missing_explicit_survival_coupon
KR6SS0001KM4,missing_explicit_survival_coupon
KR6SS0001KP7,payment_lag_not_identifiable_from_maturity
KR6SS0001KQ5,payment_lag_not_identifiable_from_maturity
KR6SS0001KR3,payment_lag_not_identifiable_from_maturity
KR6SS0001KS1,payment_lag_not_identifiable_from_maturity
KR6SS0001L13,payment_lag_not_identifiable_from_maturity
KR6SS0001L21,payment_lag_not_identifiable_from_maturity
KR6SS0001L39,payment_lag_not_identifiable_from_maturity
KR6SS0001L54,payment_lag_not_identifiable_from_maturity
KR6SS0001LB5,missing_explicit_survival_coupon
KR6SS0001LC3,missing_explicit_survival_coupon
KR6SS0001LD1,missing_explicit_survival_coupon
KR6SS0001LF6,iv_missing_series
KR6SS0001LG4,missing_explicit_survival_coupon
KR6SS0001LH2,missing_explicit_survival_coupon
KR6SS0001LJ8,missing_explicit_survival_coupon
KR6SS0001LK6,payment_lag_not_identifiable_from_maturity
KR6SS0001LM2,missing_explicit_survival_coupon
KR6SS0001LW1,payment_lag_not_identifiable_from_maturity
KR6SS0001LX9,payment_lag_not_identifiable_from_maturity
KR6SS0001LY7,payment_lag_not_identifiable_from_maturity
KR6SS0001LZ4,payment_lag_not_identifiable_from_maturity
KR6SS0001M04,missing_explicit_survival_coupon
KR6SS0001M12,missing_explicit_survival_coupon
KR6SS0001M20,payment_lag_not_identifiable_from_maturity
KR6SS0001M46,payment_lag_not_identifiable_from_maturity
KR6SS0001M53,payment_lag_not_identifiable_from_maturity
KR6SS0001M87,iv_missing_series
KR6SS0001M95,missing_explicit_survival_coupon
KR6SS0001MA5,missing_explicit_survival_coupon
KR6SS0001MB3,missing_explicit_survival_coupon
KR6SS0001MC1,iv_missing_series
KR6SS0001MD9,payment_lag_not_identifiable_from_maturity
KR6SS0001MF4,missing_explicit_survival_coupon
KR6SS0001MN8,missing_explicit_survival_coupon
KR6SS0001MP3,missing_explicit_survival_coupon
KR6SS0001MQ1,missing_explicit_survival_coupon
KR6SS0001MR9,missing_explicit_survival_coupon
KR6SS0001MY5,missing_explicit_survival_coupon
KR6SS0001N37,iv_missing_series
KR6SS0001N45,missing_explicit_survival_coupon
KR6SS0001N52,missing_explicit_survival_coupon
KR6SS0001N60,missing_explicit_survival_coupon
KR6SS0001N78,missing_explicit_survival_coupon
KR6SS0001N86,payment_lag_not_identifiable_from_maturity
KR6SS0001NA3,missing_explicit_survival_coupon
KR6SS0001NB1,missing_explicit_survival_coupon
KR6SS0001NK2,payment_lag_not_identifiable_from_maturity
KR6SS0001NL0,payment_lag_not_identifiable_from_maturity
KR6SS0001NM8,payment_lag_not_identifiable_from_maturity
KR6SS0001NR7,payment_lag_not_identifiable_from_maturity
KR6SS0001NS5,payment_lag_not_identifiable_from_maturity
KR6SS0001NT3,payment_lag_not_identifiable_from_maturity
KR6SS0001NV9,payment_lag_not_identifiable_from_maturity
KR6SS0001NW7,payment_lag_not_identifiable_from_maturity
KR6SS0001P35,extra_formula_or_level_PMT_1_FRML
KR6SS0001P43,iv_missing_series
KR6SS0001P92,iv_missing_series
KR6SS0001PA8,extra_formula_or_level_PMT_1_FRML
KR6SS0001PB6,missing_explicit_survival_coupon
KR6SS0001PC4,missing_explicit_survival_coupon
KR6SS0001PD2,missing_explicit_survival_coupon
KR6SS0001PE0,missing_explicit_survival_coupon
KR6SS0001PF7,missing_explicit_survival_coupon
KR6SS0001PG5,payment_lag_not_identifiable_from_maturity
KR6SS0001PJ9,missing_explicit_survival_coupon
KR6SS0001PK7,missing_explicit_survival_coupon
KR6SS0001PL5,missing_explicit_survival_coupon
KR6SS0001PT8,missing_explicit_survival_coupon
KR6SS0001PV4,missing_explicit_survival_coupon
KR6SS0001PW2,missing_explicit_survival_coupon
KR6SS0001PX0,payment_lag_not_identifiable_from_maturity
KR6SS0001PY8,payment_lag_not_identifiable_from_maturity
KR6SS0001Q00,payment_lag_not_identifiable_from_maturity
KR6SS0001Q34,payment_lag_not_identifiable_from_maturity
KR6SS0001Q42,payment_lag_not_identifiable_from_maturity
KR6SS0001Q59,payment_lag_not_identifiable_from_maturity
KR6SS0001Q67,payment_lag_not_identifiable_from_maturity
KR6SS0001QB4,iv_missing_series
KR6SS0001QC2,missing_explicit_survival_coupon
KR6SS0001QD0,missing_explicit_survival_coupon
KR6SS0001QE8,missing_explicit_survival_coupon
KR6SS0001QF5,missing_explicit_survival_coupon
KR6SS0001QG3,missing_explicit_survival_coupon
KR6SS0001QH1,payment_lag_not_identifiable_from_maturity
KR6SS0001QK5,missing_explicit_survival_coupon
KR6SS0001QL3,missing_explicit_survival_coupon
KR6SS0001QM1,missing_explicit_survival_coupon
KR6SS0001QN9,missing_explicit_survival_coupon
KR6SS0001QR0,missing_explicit_survival_coupon
KR6SS0001QS8,missing_explicit_survival_coupon
KR6SS0001QX8,missing_explicit_survival_coupon
KR6SS0001QY6,missing_explicit_survival_coupon
KR6SS0001QZ3,extra_formula_or_level_PMT_1_FRML
KR6SS0001R09,iv_missing_series
KR6SS0001R74,missing_explicit_survival_coupon
KR6SS0001R82,missing_explicit_survival_coupon
KR6SS0001R90,payment_lag_not_identifiable_from_maturity
KR6SS0001RA4,payment_lag_not_identifiable_from_maturity
KR6SS0001RB2,payment_lag_not_identifiable_from_maturity
KR6SS0001RE6,payment_lag_not_identifiable_from_maturity
KR6SS0001RF3,payment_lag_not_identifiable_from_maturity
KR6SS0001RG1,extra_formula_or_level_PMT_1_FRML
KR6SS0001RK3,payment_lag_not_identifiable_from_maturity
KR6SS0001RL1,payment_lag_not_identifiable_from_maturity
KR6SS0001SD6,missing_explicit_survival_coupon
KR6SS0001SE4,missing_explicit_survival_coupon
KR6SS0001SF1,missing_explicit_survival_coupon
KR6SS0001SH7,missing_explicit_survival_coupon
KR6SS0001SJ3,missing_explicit_survival_coupon
KR6SS0001SV8,payment_lag_not_identifiable_from_maturity
KR6SS0001SW6,payment_lag_not_identifiable_from_maturity
KR6SS0001SX4,payment_lag_not_identifiable_from_maturity
KR6SS0001SY2,payment_lag_not_identifiable_from_maturity
KR6SS0001T07,payment_lag_not_identifiable_from_maturity
KR6SS0001T15,payment_lag_not_identifiable_from_maturity
KR6SS0001T23,payment_lag_not_identifiable_from_maturity
KR6SS0001T72,payment_lag_not_identifiable_from_maturity
KR6SS0001T80,missing_explicit_survival_coupon
KR6SS0001T98,extra_formula_or_level_PMT_1_FRML
KR6SS0001TK9,missing_explicit_survival_coupon
KR6SS0001TL7,payment_lag_not_identifiable_from_maturity
KR6SS0001TM5,missing_explicit_survival_coupon
KR6SS0001TN3,missing_explicit_survival_coupon
KR6SS0001TP8,missing_explicit_survival_coupon
KR6SS0001V03,iv_missing_series
KR6SS0001V11,missing_explicit_survival_coupon
KR6SS0001V29,missing_explicit_survival_coupon
KR6SS0001V37,missing_explicit_survival_coupon
KR6SS0001V45,missing_explicit_survival_coupon
KR6SS0001V52,missing_explicit_survival_coupon
KR6SS0001V60,payment_lag_not_identifiable_from_maturity
KR6SS0001V86,missing_explicit_survival_coupon
KR6SS0001V94,missing_explicit_survival_coupon
KR6SS0001VA6,missing_explicit_survival_coupon
KR6SS0001VE8,missing_explicit_survival_coupon
KR6SS0001VF5,missing_explicit_survival_coupon
KR6SS0001VH1,extra_formula_or_level_PMT_1_FRML
KR6SS0001VL3,payment_lag_not_identifiable_from_maturity
KR6SS0001VM1,payment_lag_not_identifiable_from_maturity
KR6SS0001VN9,payment_lag_not_identifiable_from_maturity
KR6SS0001VP4,payment_lag_not_identifiable_from_maturity
KR6SS0001VQ2,payment_lag_not_identifiable_from_maturity
KR6SS0001VR0,payment_lag_not_identifiable_from_maturity
KR6SS0001VS8,payment_lag_not_identifiable_from_maturity
KR6SS0001W36,missing_explicit_survival_coupon
KR6SS0001W44,missing_explicit_survival_coupon
KR6SS0001W51,missing_explicit_survival_coupon
KR6SS0001W69,missing_explicit_survival_coupon
KR6SS0001W77,missing_explicit_survival_coupon
KR6SS0001W85,missing_explicit_survival_coupon
KR6SS0001WD8,missing_explicit_survival_coupon
KR6SS0001WE6,payment_lag_not_identifiable_from_maturity
KR6SS0001WR8,iv_missing_series
KR6SS0001WS6,missing_explicit_survival_coupon
KR6SS0001WT4,missing_explicit_survival_coupon
KR6SS0001WV0,missing_explicit_survival_coupon
KR6SS0001WW8,missing_explicit_survival_coupon
KR6SS0001WX6,missing_explicit_survival_coupon
KR6SS0001WY4,payment_lag_not_identifiable_from_maturity
KR6SS0001X01,missing_explicit_survival_coupon
KR6SS0001X19,missing_explicit_survival_coupon
KR6SS0001X27,missing_explicit_survival_coupon
KR6SS0001XC8,payment_lag_not_identifiable_from_maturity
KR6SS0001XD6,payment_lag_not_identifiable_from_maturity
KR6SS0001XK1,payment_lag_not_identifiable_from_maturity
KR6SS0001XL9,missing_explicit_survival_coupon
KR6SS0001XM7,payment_lag_not_identifiable_from_maturity
KR6SS0001XN5,payment_lag_not_identifiable_from_maturity
KR6SS0001XP0,payment_lag_not_identifiable_from_maturity
KR6SS0001XV8,payment_lag_not_identifiable_from_maturity
KR6SS0001XW6,payment_lag_not_identifiable_from_maturity
KR6SS0001XX4,missing_explicit_survival_coupon
KR6SS0001XY2,missing_explicit_survival_coupon
KR6SS0001Y26,payment_lag_not_identifiable_from_maturity
KR6SS0001Y34,missing_explicit_survival_coupon
KR6SS0001Y42,missing_explicit_survival_coupon
KR6SS0001Y59,missing_explicit_survival_coupon
KR6SS0001Y67,missing_explicit_survival_coupon
KR6SS0001Y75,missing_explicit_survival_coupon
KR6SS0001Y83,missing_explicit_survival_coupon
KR6SS0001YL7,payment_lag_not_identifiable_from_maturity
KR6SS0001YM5,payment_lag_not_identifiable_from_maturity
KR6SS0001YN3,payment_lag_not_identifiable_from_maturity
KR6SS0001YQ6,payment_lag_not_identifiable_from_maturity
KR6SS0001YR4,payment_lag_not_identifiable_from_maturity
KR6SS0001YS2,payment_lag_not_identifiable_from_maturity
KR6SS0001YV6,payment_lag_not_identifiable_from_maturity
KR6SS0001YW4,payment_lag_not_identifiable_from_maturity
KR6SS0001YX2,extra_formula_or_level_PMT_1_FRML
KR6SS0001YZ7,payment_lag_not_identifiable_from_maturity
KR6SS0001Z09,extra_formula_or_level_PMT_1_FRML
KR6SS0001Z17,payment_lag_not_identifiable_from_maturity
KR6SS0001Z25,payment_lag_not_identifiable_from_maturity
KR6SS0001ZC3,payment_lag_not_identifiable_from_maturity
KR6SS0001ZD1,missing_explicit_survival_coupon
KR6SS0001ZH2,missing_explicit_survival_coupon
KR6SS0001ZQ3,missing_explicit_survival_coupon
KR6SS0001ZR1,missing_explicit_survival_coupon
KR6SS0001ZS9,missing_explicit_survival_coupon
KR6SS0001ZT7,missing_explicit_survival_coupon
KR6SS0002026,missing_explicit_survival_coupon
KR6SS0002034,missing_explicit_survival_coupon
KR6SS0002042,missing_explicit_survival_coupon
KR6SS0002059,missing_explicit_survival_coupon
KR6SS0002067,payment_lag_not_identifiable_from_maturity
KR6SS0002075,payment_lag_not_identifiable_from_maturity
KR6SS0002083,payment_lag_not_identifiable_from_maturity
KR6SS0002091,payment_lag_not_identifiable_from_maturity
KR6SS00020A8,payment_lag_not_identifiable_from_maturity
KR6SS00020B6,payment_lag_not_identifiable_from_maturity
KR6SS00020C4,payment_lag_not_identifiable_from_maturity
KR6SS00020D2,payment_lag_not_identifiable_from_maturity
KR6SS00020E0,missing_explicit_survival_coupon
KR6SS00020F7,missing_explicit_survival_coupon
KR6SS00020G5,missing_explicit_survival_coupon
KR6SS00020H3,missing_explicit_survival_coupon
KR6SS00020J9,payment_lag_not_identifiable_from_maturity
KR6SS00020L5,payment_lag_not_identifiable_from_maturity
KR6SS00020M3,payment_lag_not_identifiable_from_maturity
KR6SS00020N1,extra_formula_or_level_PMT_1_FRML
KR6SS0002182,missing_explicit_survival_coupon
KR6SS00021A6,missing_explicit_survival_coupon
KR6SS00021E8,iv_missing_series
KR6SS00021F5,missing_explicit_survival_coupon
KR6SS00021G3,missing_explicit_survival_coupon
KR6SS00021H1,missing_explicit_survival_coupon
KR6SS00021J7,missing_explicit_survival_coupon
KR6SS00021K5,missing_explicit_survival_coupon
KR6SS00021L3,payment_lag_not_identifiable_from_maturity
KR6SS00021N9,missing_explicit_survival_coupon
KR6SS00021P4,missing_explicit_survival_coupon
KR6SS00021Q2,missing_explicit_survival_coupon
KR6SS00022L1,iv_missing_series
KR6SS00022M9,missing_explicit_survival_coupon
KR6SS00022N7,missing_explicit_survival_coupon
KR6SS00022P2,missing_explicit_survival_coupon
KR6SS00022Q0,missing_explicit_survival_coupon
KR6SS00022R8,missing_explicit_survival_coupon
KR6SS00022S6,payment_lag_not_identifiable_from_maturity
KR6SS00022V0,missing_explicit_survival_coupon
KR6SS00022W8,missing_explicit_survival_coupon
KR6SS00022X6,missing_explicit_survival_coupon
KR6SS0002380,payment_lag_not_identifiable_from_maturity
KR6SS0002398,payment_lag_not_identifiable_from_maturity
KR6SS00023A2,payment_lag_not_identifiable_from_maturity
KR6SS00023B0,payment_lag_not_identifiable_from_maturity
